power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,5000,0.3,[30.61935576],1.6289827636046768,0.4882877106370814,60,191604.2905554002,188486.4563470296,499490.5168481037,1521.3563642142763,3282.3497913219353,176.4392061868137,138.9029269386731
300000,5000,0.3,[142.72709967],7.8082021476635255,2.282457516644497,60,184325.0031495109,197792.6540157859,510019.69377454126,6852.617326331786,14788.699892210276,177.15893020870564,140.63932617445494
250000,5000,0.3,[208.19882772],11.460233584704987,3.3125705817038633,60,180081.89231540056,202967.22361402307,515826.6686618217,9710.831871046314,20961.911986304724,177.7342452542208,141.79299112890027
210000,5000,0.3,[262.76381289],14.495106203369392,4.144949377644323,60,176848.67719931388,207043.3284805138,520240.60780852434,11939.010264259614,25776.774069887273,178.16923907501055,142.61652380986894
205000,5000,0.3,[267.42022932],14.832155124764292,4.217520221514434,60,176706.2069536491,207615.09061005092,520320.09523300757,12154.711239230115,26242.808705685322,178.03434903064232,142.7825334818403
210000,5000,0.3,[262.76381289],14.495106203369474,4.144949377644295,60,176848.67719931385,207043.32848051377,520240.6078085244,11939.010264259621,25776.774069887313,178.16923907501058,142.61652380986894
215000,5000,0.3,[258.66458585],14.236817067368099,4.083845638599831,60,176985.1515833841,206692.9561548701,520052.40455057943,11768.570908029542,25408.477325974814,178.21656328762575,142.57325063010057
220000,5000,0.3,[250.84258986],13.78581447517954,3.9624333183742375,60,177463.77059805102,206032.71637421427,519466.71221422905,11443.34790468542,24705.6843337751,178.17730367648562,142.38702992965656
225000,5000,0.3,[242.18851756],13.295510698789576,3.8291854400220298,60,178010.824239214,205369.31347459683,518743.3592527021,11087.485244733112,23936.61627738182,178.09410103699622,142.2306765015041
230000,5000,0.3,[236.28185326],12.990676108197292,3.735502717268133,60,178531.4947168851,204949.0599079922,518076.76775088557,10847.54843859935,23418.07099753706,177.93807261133432,142.0752792426248
235000,5000,0.3,[230.10565852],12.633451957295378,3.64345800210625,60,178811.63417019037,204492.96216991622,517656.2809054946,10594.746179767926,22871.777734986346,177.9359430604982,142.03195454977453
240000,5000,0.3,[222.61478684],12.336236751181303,3.5310464512875073,60,179334.88477319313,204138.1921724701,516875.4507744863,10334.971744551174,22310.76871688729,177.7472100493375,141.9793382882573
245000,5000,0.3,[214.82637073],11.906378977064932,3.410705903584625,60,179884.30571739984,203565.884346653,516131.9945510592,10010.166619468657,21608.868499960718,177.62917297946814,141.8421190115459
250000,5000,0.3,[208.19882772],11.4602335847051,3.312570581703852,60,180081.89231540053,202967.22361402313,515826.6686618218,9710.831871046337,20961.911986304785,177.73424525422084,141.79299112890027
255000,5000,0.3,[202.12693469],11.060497154933886,3.2168034404741803,60,180307.51821903297,202196.31633072917,515697.98162495054,9425.010129966557,20344.510151030616,177.91028779324597,141.5195471082639
260000,5000,0.3,[194.61896093],10.633092737743155,3.103357424359469,60,180728.45548882516,201634.61215465047,515085.7550158428,9105.818055666472,19654.807984800307,177.86670858158064,141.4366569311591
265000,5000,0.3,[186.05904184],10.17421306965106,2.975612361242761,60,181285.08177183397,201149.9342892077,514184.86429806607,8754.487545157335,18895.576819859783,177.70034366072753,141.43760487942606
261000,5000,0.3,[194.01702777],10.606422809400854,3.09394770634648,60,180804.73471857468,201621.26558195008,514967.6590060673,9082.44808630924,19604.290049395357,177.82383088328112,141.43690124852833
400000,10000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
300000,10000,0.3,[7.57772102],0.6790118043196677,0.2025907508845388,60,192826.94032343326,186936.35865080316,497586.4475685783,575.0704410093018,1238.1722493758168,176.32051104084005,138.6986775745905
250000,10000,0.3,[45.16279709],4.240282685512369,1.2599526965844114,60,189122.96755235575,191636.36741959598,503323.53488400916,3443.9344814366696,7414.818850047928,176.67844522968198,139.32182422791212
210000,10000,0.3,[70.29781907],6.783404210678354,1.950546711005641,60,186255.2891647561,195139.5397261556,507091.5510973586,5319.324432579082,11453.831340725636,176.9845727238165,140.33508843641658
205000,10000,0.3,[73.71310254],7.168141592920378,2.0448526422789826,60,185853.50862331325,195708.97181136973,507547.2685313347,5584.763110158885,12025.572437727224,176.9911504424779,140.5517959396148
201000,10000,0.3,[77.26464489],7.53418570104493,2.1392275672507695,60,185522.3940433649,196207.74416999932,507981.6791812888,5841.102103205053,12577.758051796785,176.9911504424779,140.67876233161084
400000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.70231596916,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
300000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.70231596916,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
250000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
210000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
205000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.70231596916,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
201000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.70231596916,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
400000,30000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
