power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250000,1000,0.3,[512.29679784],17.752326413743745,5.314170167618519,60,173434.00580108026,216043.95610267564,528216.8055833476,14086.967713594051,35882.57851420226,178.95490336435216,143.16392269148176
150000,1000,0.3,[759.95803524],27.21652700295422,8.201710628550014,60,163492.6309716995,230801.7926745076,541391.3657218517,20101.831532479915,51324.78509541216,180.70529403828726,146.61865110780263
100000,1000,0.3,[882.98480192],32.90909090909088,9.914491765247591,60,157961.301953102,239102.84325624007,548179.820027708,23305.646133663842,59534.159066945256,181.8181818181818,148.67170363148912
60000,1000,0.3,[997.42132895],37.660743650108245,11.19586177524873,60,154228.20403993232,245496.0780226202,552780.607605999,25656.748165819572,65717.26350107297,182.4817518248175,149.9485383714465
55000,1000,0.3,[1012.68807956],38.39089543605405,11.465951119055537,60,153312.07401661063,246390.40975566502,554026.3124548005,26068.141028962153,66769.1985059824,182.81492131579137,150.20340540399005
51000,1000,0.3,[1024.00558716],38.93296009888087,11.598709141047841,60,152987.99294124535,247187.04079427774,554295.678659653,26310.32144751681,67402.23587760852,182.8097033150814,150.38935705778354
250000,2000,0.3,[347.14726904],14.666678602942312,4.490995348955719,60,177495.1671945187,211326.4855528137,521283.59907168354,11838.346553890007,29554.024626687486,177.7777962836315,142.50442400513316
150000,2000,0.3,[547.01613105],23.419447680394725,7.140146680558029,60,168114.96102840512,224709.83529532808,534261.946848535,17563.229885046505,44160.29797861436,179.53813472212707,145.27513191256082
100000,2000,0.3,[644.11251604],28.479706414587667,8.46679845040885,60,163227.49588881122,232907.095250843,539693.1272115683,20451.618924570954,51641.09026910951,180.19594167543855,147.64349146414025
60000,2000,0.3,[763.94573291],33.905449584266485,10.010052792889208,60,158359.6735652426,240476.7536329406,545830.7807371983,23366.23931091255,59202.127450250904,181.15942028985506,149.3036785337349
55000,2000,0.3,[775.51947168],34.47502502235985,10.156213668274319,60,157953.81101147085,241388.9985677249,546183.7641087328,23651.706527811624,59938.561316354186,181.15942028985506,149.5533570392437
51000,2000,0.3,[789.53956968],35.17920291502668,10.326086956521749,60,157549.79279962796,242344.51350236553,546617.6138936668,23975.562387822974,60780.728677812214,181.15942028985506,149.7203170025738
250000,5000,0.3,[132.22699334],8.605677846587781,2.464978467481911,60,183927.6210290323,200598.52742765594,510560.64805062336,6841.298994676433,16678.70171529166,177.3049645390071,141.0264271261267
150000,5000,0.3,[230.83410954],16.014234875444842,4.64434140590893,60,176870.43088051362,212212.79534713697,519817.98364181,11817.470077510368,28766.074387528275,177.9359430604982,143.31219779491906
100000,5000,0.3,[284.55935251],20.39355992844365,6.209907419664473,60,172262.77100069402,218354.98789306555,525737.277743988,14571.535888430159,35332.48014059539,178.89087656529514,144.57303493848343
60000,5000,0.3,[339.78777028],24.7311827956989,7.51617089822644,60,168544.33751925454,224879.28912337022,529784.2616957829,17016.453951597618,41313.43344649662,179.21146953405017,146.25886551788818
55000,5000,0.3,[346.2509003],25.2305554148872,7.6521785774119655,60,168103.14495311552,225761.9388592418,530132.6548988041,17294.16321746455,42000.15988864796,179.21146953405017,146.57641385751984
51000,5000,0.3,[350.94938604],25.606868947139496,7.7648727280698235,60,167823.5540213221,226337.5655016335,530400.3276821596,17496.214297613762,42492.74815148868,179.21146953405017,146.72767014078147
250000,10000,0.3,[25.07571622],2.6192137432555,0.7443661354861343,60,190668.41822971858,190132.83017959952,500559.9787695201,2015.188487208483,4745.0086186455255,176.67844522968198,139.13090837197709
150000,10000,0.3,[85.70106719],9.639660746919049,2.797663841420474,60,183799.23052180596,201520.1832278431,509017.22107773385,6912.952599884703,16242.239508153823,177.12384611780138,141.51164425284665
100000,10000,0.3,[117.28238973],14.001982140811691,4.0892845857773805,60,180140.2715457182,208055.81083912778,513064.6559962308,9547.482509453057,22390.997959283864,177.29701732630122,142.93326958609117
60000,10000,0.3,[138.82750354],17.170593665520798,4.92563553735295,60,177888.19516577455,212635.56480310488,515259.064081314,11251.346438750617,26395.949122720813,177.2626227920133,144.00417337009083
55000,10000,0.3,[141.70750506],17.59696874904226,5.060626662536149,60,177497.68541577592,213109.91621863368,515770.4752922628,11477.641257734233,26924.424072084345,177.37099358829903,144.05980382566645
51000,10000,0.3,[143.82769053],18.03150255649019,5.180052064737688,60,177220.3819929928,213837.58494046697,515884.0509057291,11696.67227057305,27428.084481444075,177.3049645390071,144.31799439221507
250000,20000,0.3,[0.],0.0,0.0,60,193903.1005009322,186005.70231596916,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
150000,20000,0.3,[11.26237205],1.9948346986712693,0.581725929746028,60,191620.07331457752,189041.0884316212,498859.7289437108,1376.5271692312376,3150.3498450739544,176.461651727805,139.06580500403174
100000,20000,0.3,[32.52141605],5.830388692579504,1.6930617188847232,60,188254.69572878393,194839.80722731716,502818.56285917276,3868.398667985342,8865.168492554421,176.67844522968198,140.0560224089636
60000,20000,0.3,[47.64408725],8.98901072488459,2.6871948876701985,60,185961.31382098893,200020.22535151435,504743.6942523713,5762.485518243487,13179.084173490415,176.3576225321757,141.41884825693356
55000,20000,0.3,[49.66518246],9.359828023073504,2.8305243736826666,60,185298.70787449865,200389.76410542562,505631.7137400924,5995.741219102351,13711.843477869703,176.67177386603151,141.4791344194557
