power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge
425000,30000,0.5,[155.61851865],25.543436486891252,10.161404311859707,20,162344.09082155276,228770.73000388482,509938.4370805076,24208.8378818107,35187.21127696845
430000,30000,0.5,[152.47953531],25.02240013269393,9.962638502006682,20,162452.89882504675,227686.0216443015,510486.8876530641,23795.20735494933,34586.43962668685
426000,30000,0.5,[154.52540971],25.440603389923265,10.092720168705894,20,162360.04958750316,228414.70375326,510147.07396198896,24081.36309940815,35002.27885868587
427000,30000,0.5,[153.29808693],25.253030810591483,10.014953137141855,20,162401.9590536972,227996.60135720472,510359.6112987526,23922.95684558108,34772.23468231115
428000,30000,0.5,[153.07226547],25.197805295149774,9.999999999999986,20,162427.87779905472,227919.9380357073,510375.1382335836,23889.000323810764,34722.824565826006
500000,40000,0.5,[88.75494044],16.31578947368422,6.330998692086053,20,173866.5840878464,212387.98572071525,505857.6764191286,15621.28573672454,22666.808546010598
400000,40000,0.5,[117.9274697],22.356225749790795,8.770381423717986,20,166625.6291014564,221532.3324452,509032.9007352008,20539.893164320387,29807.682461555425
350000,40000,0.5,[132.71134879],25.593701297471725,10.01576972403849,20,163041.41810056005,226746.87553733963,509982.1701132077,23035.817896087236,33433.05831942473
400000,40000,0.5,[117.9274697],22.356225749790795,8.770381423717986,20,166625.6291014564,221532.3324452,509032.9007352008,20539.893164320387,29807.682461555425
360000,40000,0.5,[127.84306855],24.629714217394206,9.675174279910138,20,164011.54789985498,225002.72874103184,509966.48124658206,22273.884473061506,32324.744543236
355000,40000,0.5,[129.8824665],25.02956963131473,9.819464690064077,20,163509.8693088812,225892.36089951356,509939.34037795145,22622.36033805223,32831.37923171319
351000,40000,0.5,[132.54289296],25.560293341729643,10.00013270282902,20,163078.14653267254,226655.06102687313,510004.1423727799,23003.611830329388,33386.4012590393
352000,40000,0.5,[132.36347438],25.52315455863085,9.988998411738109,20,163080.01581670417,226597.7763077348,510034.66594810854,22979.571214818236,33351.44949097555
500000,50000,0.5,[54.67081454],10.967009154658834,4.405922307608954,20,179242.77736642995,202865.1333331701,504829.8235488948,10633.944598711736,15408.34203371892
400000,50000,0.5,[83.97204163],17.36587164591565,7.074450373211771,20,172736.86992185796,213090.79943075922,506682.82857633184,16049.74345238245,23257.315272379623
350000,50000,0.5,[95.66481162],19.887852077777712,8.171337473354862,20,169575.58241776115,217106.88887294268,507988.5427876806,18146.468316002723,26298.20171027658
310000,50000,0.5,[107.42555605],22.625422358162957,9.254786990622065,20,166446.61432114756,220968.38259712866,509378.0330772617,20202.38864590021,29282.441886741515
305000,50000,0.5,[108.50844731],22.856927004472954,9.330862467205765,20,166196.9937207413,221377.81347012112,509405.22692440235,20382.96370342524,29544.99844192145
301000,50000,0.5,[109.18872182],23.007897937711252,9.418252808046432,20,165981.09221634772,221561.78531806343,509562.91081478016,20505.34883834775,29722.240848242167
500000,5000,0.6,[1582.850284],54.562172136535445,28.196147110332742,20,108749.5363199556,289351.1552966001,531323.4085382514,70377.55788618956,106115.7068922828
700000,5000,0.6,[1238.36297013],37.271139879451354,19.576621631459407,20,128871.01981179381,252910.26083201598,534616.5480804052,53044.85770883386,80093.73122832761
900000,5000,0.6,[861.52323455],26.212998133522063,13.596251795969636,20,145364.97120342465,231761.55244594137,528858.4676311689,39643.68663805785,59681.7239302224
1100000,5000,0.6,[614.58889996],18.117096928122127,8.857649606289584,20,159378.1378021038,218108.35044956638,520239.5457972116,28582.82617740925,43121.880193963734
1000000,5000,0.6,[739.47890633],21.969608078015565,11.052731226949362,20,152311.92787925055,224477.73653331268,525023.7227304532,34004.18795859363,51272.20722995156
1100000,5000,0.6,[614.58889996],18.117096928122127,8.857649606289584,20,159378.1378021038,218108.35044956638,520239.5457972116,28582.82617740925,43121.880193963734
1050000,5000,0.6,[680.99406588],20.045548399730706,9.921508734027777,20,155686.681537409,221325.38736611648,522812.3750367775,31331.836418032428,47276.81173571613
1010000,5000,0.6,[728.22471894],21.64249341793544,10.812806067775377,20,153043.1647617744,224051.9619561938,524351.0423091587,33504.17506394601,50528.866363776804
1020000,5000,0.6,[715.11257482],21.19543128611413,10.608980146031206,20,153546.5368095027,223361.38447142672,524129.81420939404,32968.33989503002,49719.49318744589
1030000,5000,0.6,[705.05059271],20.88771117672956,10.419483199639458,20,154141.5902664835,222847.87940493823,523715.8519930487,32523.93882553453,49053.651848575704
1040000,5000,0.6,[695.13611262],20.488905732322614,10.207852696380513,20,154736.00744271078,222053.01355830522,523526.577485046,31994.41705850917,48265.72760963244
1050000,5000,0.6,[680.99406588],20.045548399730706,9.921508734027777,20,155686.681537409,221325.38736611648,522812.3750367775,31331.836418032428,47276.81173571613
1045000,5000,0.6,[688.39381427],20.270825204709098,10.062966992938788,20,155222.46831586648,221666.63879558595,523181.85683093354,31662.27625158573,47771.34873768993
1050000,5000,0.6,[680.99406588],20.045548399730706,9.921508734027777,20,155686.681537409,221325.38736611648,522812.3750367775,31331.836418032428,47276.81173571613
1046000,5000,0.6,[685.09348323],20.213667877001896,10.016119954036238,20,155401.1974049952,221665.9101998319,522926.9785892126,31564.059624627105,47621.267844571536
1047000,5000,0.6,[684.01374712],20.180577461615208,10.000030569033477,20,155444.3585799182,221624.80164855003,522893.08303260955,31522.519726108534,47558.36827473112
1048000,5000,0.6,[683.44649829],20.0964733667342,9.971637531470236,20,155483.39833570307,221378.37240048285,523037.58664782176,31432.710178979087,47427.48648256006
500000,10000,0.6,[796.73382747],44.444785184574506,21.403884758736336,20,128478.24899079227,270916.1419673414,517110.5288797857,55606.917226087564,82381.57462629171
700000,10000,0.6,[561.6905483],29.111241533140088,14.518723914846415,20,145702.2449431482,240581.12378740392,518798.8887528046,39974.80207499371,59191.76533572901
900000,10000,0.6,[415.29985646],19.204937835877004,9.411269626932945,20,159664.8282650477,221719.44050829878,515394.9361177058,28421.57135379523,42172.09392415491
800000,10000,0.6,[490.00978759],23.309730965932374,11.466135149513862,20,153290.80848829763,229170.30713292822,517995.50674333615,33454.30486126736,49637.93762213944
900000,10000,0.6,[415.29985646],19.204937835877004,9.411269626932945,20,159664.8282650477,221719.44050829878,515394.9361177058,28421.57135379523,42172.09392415491
850000,10000,0.6,[451.88176012],21.085754220785855,10.286001715771846,20,156677.00469965156,225100.5013130385,516706.6516738801,30728.41699591516,45610.77829927313
900000,10000,0.6,[415.29985646],19.204937835877004,9.411269626932945,20,159664.8282650477,221719.44050829878,515394.9361177058,28421.57135379523,42172.09392415491
860000,10000,0.6,[442.21960862],20.58558671329054,10.061256147471925,20,157306.42513802717,224244.10303521255,516502.1530365278,30143.8987680619,44739.92569528237
870000,10000,0.6,[437.07509402],20.21293254516299,9.883976804178106,20,157820.11947471145,223635.3829972847,516291.9614746357,29720.004859301684,44114.97326222873
865000,10000,0.6,[440.72194845],20.46240882957587,9.973710487902988,20,157619.13589559548,224007.28871897265,516304.0313908687,29968.98542747285,44485.235513922584
861000,10000,0.6,[440.44373802],20.495063843524225,10.011117235246303,20,157488.98168066327,224050.87437665495,516422.7355351388,30020.494884333842,44556.93126582072
862000,10000,0.6,[440.34323988],20.490353186070447,10.004438450159405,20,157528.06417757086,224018.88801101298,516405.4512194732,30005.976498410328,44535.75420554345
863000,10000,0.6,[440.29322606],20.472511857826177,9.984001164269177,20,157601.81047004223,223992.27359001857,516338.1489801521,29975.196354461918,44492.08233829268
500000,20000,0.6,[312.71285177],34.5131984422233,15.027383878406667,20,146202.52795046184,248071.7269512051,509197.0550097506,38995.4323608693,56971.49337624591
700000,20000,0.6,[209.61851166],20.54515960272014,9.460292570460552,20,162789.87959966302,222794.83598955593,508539.8316173235,25737.849949407635,37596.34041938584
600000,20000,0.6,[246.90143831],26.304710492673664,11.723677972381354,20,155546.25450954778,232696.5310314913,509677.1230369131,31145.15322645857,45484.33868949494
700000,20000,0.6,[209.61851166],20.54515960272014,9.460292570460552,20,162789.87959966302,222794.83598955593,508539.8316173235,25737.849949407635,37596.34041938584
650000,20000,0.6,[227.87475746],23.279107366692344,10.548540199274157,20,159177.85452898024,227586.34244284825,509217.7755435562,28384.278156614615,41456.78629028506
700000,20000,0.6,[209.61851166],20.54515960272014,9.460292570460552,20,162789.87959966302,222794.83598955593,508539.8316173235,25737.849949407635,37596.34041938584
660000,20000,0.6,[225.36454355],22.907535923056997,10.379766384087356,20,159793.5374810603,227153.89258880413,508790.58006579115,28037.730984398815,40950.635245760925
670000,20000,0.6,[219.10729907],22.12888069542109,10.079442798356704,20,160603.80373178882,225547.83293798383,509032.8641386406,27251.291815088483,39802.1079630015
680000,20000,0.6,[216.56527721],21.603252276698885,9.912987747160187,20,161110.04758376794,224607.26891815817,509152.4732483289,26800.642396861556,39146.08469752855
675000,20000,0.6,[217.22192001],21.795861407504162,9.961798730269118,20,160986.39062998808,224997.724016429,508992.5586879223,26954.778137155226,39369.815546995414
671000,20000,0.6,[218.80178301],22.101960652537343,10.057519118352548,20,160706.88075747658,225508.8560677392,508941.0594720557,27212.01517139057,39744.69554456747
672000,20000,0.6,[218.68366967],22.090629341758273,10.052050593036146,20,160727.95019912897,225519.89935446717,508902.7975174736,27203.647534121155,39732.25251873502
673000,20000,0.6,[218.31584932],22.058219704059653,10.02565518957887,20,160852.1058894843,225472.87450137537,508792.28309300565,27156.31321539243,39663.06574222092
674000,20000,0.6,[218.13013485],22.014955213764598,10.016953443978622,20,160863.23099252034,225416.4803929529,508817.7073102066,27128.09881306093,39621.87215034928
675000,20000,0.6,[217.22192001],21.795861407504162,9.961798730269118,20,160986.39062998808,224997.724016429,508992.5586879223,26954.778137155226,39369.815546995414
500000,30000,0.6,[184.40175233],26.082014164217895,11.330754194862463,20,158113.12556448914,231106.3298580002,506876.7922031336,28826.814997094843,41934.05367661521
700000,30000,0.6,[114.29994049],15.016609931704451,6.624237294951889,20,172016.73113662502,212074.1196449625,504398.8671814137,17922.9420144562,26067.99426639209
600000,30000,0.6,[145.46147977],20.099352747528776,8.848892264433644,20,165413.9902057806,220405.87835248816,506214.75668685447,23019.113942203836,33474.6335891375
550000,30000,0.6,[169.23874545],23.138841145083514,10.191340241259027,20,161254.4210600636,226037.72155345473,506999.8666160981,26236.114755427494,38166.96341575199
600000,30000,0.6,[145.46147977],20.099352747528776,8.848892264433644,20,165413.9902057806,220405.87835248816,506214.75668685447,23019.113942203836,33474.6335891375
560000,30000,0.6,[166.89455148],22.54938804904952,10.003504115412916,20,161971.4213774635,225031.76390222248,506948.655920217,25747.530403506767,37456.60423149407
570000,30000,0.6,[162.68060111],21.946807737056446,9.751018011313297,20,162624.37744130113,223968.6512971036,506946.25326045294,25158.01875561567,36597.68636097717
565000,30000,0.6,[164.67145627],22.22886904952415,9.902483303806049,20,162273.19039897172,224400.6080472673,507065.7324357778,25446.04953042256,37016.2117820909
561000,30000,0.6,[166.83721494],22.53195054496279,9.998602495196003,20,161990.98260195734,224983.6791210671,506965.8932961644,25731.21204105247,37432.94319449257
500000,40000,0.6,[127.56637412],20.44366608289549,9.223472025201646,20,165326.96428873602,219758.22939325616,506542.31860899157,22534.16822731765,32710.011872829775
400000,40000,0.6,[162.92476806],26.60616421348915,11.999999999999986,20,158791.17196189676,230776.3680843442,506103.676725207,28352.501559287393,41163.18714063033
500000,40000,0.6,[127.56637412],20.44366608289549,9.223472025201646,20,165326.96428873602,219758.22939325616,506542.31860899157,22534.16822731765,32710.011872829775
450000,40000,0.6,[144.69226247],23.375346701723476,10.524700507632163,20,161800.8841733077,225016.28830387248,506788.72679601045,25378.145431789148,36843.4668899827
500000,40000,0.6,[127.56637412],20.44366608289549,9.223472025201646,20,165326.96428873602,219758.22939325616,506542.31860899157,22534.16822731765,32710.011872829775
460000,40000,0.6,[141.11880201],22.713623707430443,10.261163379401012,20,162437.51158023847,223719.2840346977,507022.7733380874,24764.97369677914,35952.46512840236
470000,40000,0.6,[138.07453157],22.13566775327382,10.052323806659688,20,163234.5304977846,222662.64193651365,506910.8118695565,24232.834046172018,35177.84430002293
480000,40000,0.6,[134.78292002],21.606737422093254,9.848715753129895,20,164033.68494086125,222007.69894059765,506431.9975046687,23756.550032451163,34482.7983587818
475000,40000,0.6,[136.35745728],21.876368356944653,9.947877038986363,20,163685.82022258872,222370.36171467605,506582.99564031966,23993.094602332098,34827.66186849989
471000,40000,0.6,[137.4606715],22.049630063590968,9.979469481134368,20,163530.82985390097,222573.76339291813,506628.18126491696,24124.440707322392,35020.47018776441
500000,50000,0.6,[90.00163951],15.411558669001764,6.958375380903858,20,172433.22862138244,211346.74283938194,504037.9351783741,17085.174721183826,24774.069737419104
400000,50000,0.6,[120.23595367],20.846030407999947,9.790072227421897,20,165138.077119574,220092.94551467616,506374.16389913094,22559.80893533714,32712.853258901352
350000,50000,0.6,[136.34889354],24.07138415533931,11.083013672017577,20,161470.64347637768,225382.6978655866,506725.1581899896,25397.71729298208,36836.75727851659
400000,50000,0.6,[120.23595367],20.846030407999947,9.790072227421897,20,165138.077119574,220092.94551467616,506374.16389913094,22559.80893533714,32712.853258901352
360000,50000,0.6,[133.1521499],23.428945458555837,10.838164512656949,20,162310.44745977665,224426.8938632249,506458.5923536847,24849.31672075863,36038.786054952834
370000,50000,0.6,[129.20589058],22.66031197352423,10.490979770687531,20,163355.36024251112,223029.97820856704,506306.48907530843,24123.19986624009,34984.30919368004
380000,50000,0.6,[126.56348036],22.1220149215511,10.252273486230584,20,163887.13562977634,222051.97601821044,506414.80490788026,23635.215294206577,34276.39872863452
390000,50000,0.6,[123.85780214],21.542580053252024,10.014985458473207,20,164336.41780806478,221139.6090103992,506542.64277299715,23151.282492689792,33574.24464355791
400000,50000,0.6,[120.23595367],20.846030407999947,9.790072227421897,20,165138.077119574,220092.94551467616,506374.16389913094,22559.80893533714,32712.853258901352
395000,50000,0.6,[122.10168121],21.18490577334711,9.876341491972719,20,164739.04761953576,220598.2099197152,506467.61563949694,22843.929613388922,33127.54525040302
391000,50000,0.6,[122.96641857],21.37060630676267,9.982486865148857,20,164550.7336105566,220830.2556173727,506535.7296313098,23006.394244656767,33362.66837476788
500000,5000,0.7,[1830.60126537],70.09123754710315,36.03014971361872,20,96299.39086010738,338224.5343449729,489336.0583197664,96001.90865972948,143861.89218457622
700000,5000,0.7,[1350.20429957],42.391760835141646,23.57986051531965,20,120292.98072440954,268535.71542146045,519991.1456763488,64975.17202444445,97795.01384666325
900000,5000,0.7,[1063.60076627],30.682055974896514,17.628597696674277,20,135995.23238304467,244664.99999489792,521075.07816030475,51054.3233993071,76789.63393755442
1100000,5000,0.7,[789.07216996],20.868705197357045,11.888465631491897,20,151706.3229413573,224670.16029477539,518489.0825890629,37217.566036885655,56083.131862081274
1300000,5000,0.7,[571.23216997],14.829519546707786,7.995920118539934,20,163248.59202547636,213004.84181314695,513607.1787753331,27141.44984101891,41002.06245497533
1200000,5000,0.7,[680.11555924],17.444345813717636,9.725614784978234,20,158087.44888820953,218277.51628533,515824.6263421155,31786.27174889892,47975.86326455397
1150000,5000,0.7,[730.71462794],19.05885415972847,10.79530286940339,20,154793.9830802753,221318.99643699406,517373.57050334883,34447.94084407387,51934.49086469208
1200000,5000,0.7,[680.11555924],17.444345813717636,9.725614784978234,20,158087.44888820953,218277.51628533,515824.6263421155,31786.27174889892,47975.86326455397
1160000,5000,0.7,[725.98913639],18.898329576264317,10.696645386634911,20,155076.93328323562,220999.01105628954,517287.5921247499,34196.54268031492,51560.07914459001
1170000,5000,0.7,[717.73616877],18.592210229939,10.510007524705793,20,155611.04135113256,220339.6207103717,517180.65001896076,33716.15570333806,50847.467783803106
1180000,5000,0.7,[701.73626829],18.10956722145316,10.197775396611362,20,156559.40944010366,219520.62134056335,516666.31462899706,32935.90217811936,49682.24758778339
1190000,5000,0.7,[688.61937923],17.69485602691253,9.905149816907834,20,157499.67436444393,218735.2230773994,516167.5613412259,32223.95934768015,48626.41813074942
1185000,5000,0.7,[695.98097741],17.90036409414583,10.03744102744298,20,157100.3143126881,219047.4536358034,516420.63800422667,32557.445687233238,49125.85163995141
1190000,5000,0.7,[688.61937923],17.69485602691253,9.905149816907834,20,157499.67436444393,218735.2230773994,516167.5613412259,32223.95934768015,48626.41813074942
1186000,5000,0.7,[695.64604367],17.867136661039495,10.021069781081465,20,157135.6849015336,218943.56234890682,516467.7690979904,32510.14690320746,49057.16325163826
1187000,5000,0.7,[694.90848802],17.821552284443197,9.999999999999986,20,157175.7223772286,218818.58437006577,516523.1843326173,32447.272941237505,48964.76402114926
500000,10000,0.7,[994.66706647],58.44674804765975,28.826470872442027,20,111704.87776782605,312381.83218412,489870.75585467846,79418.26029495565,117375.72610158024
700000,10000,0.7,[717.64725282],34.597429114890915,18.584400807528127,20,133737.06013943933,254978.8241989838,512528.80304805515,52339.52419178623,77584.21157826453
900000,10000,0.7,[505.31367321],22.443637253707777,12.167561344996528,20,151362.122211736,229604.81465500602,512716.1597851025,36621.179907683145,54304.27655952766
1100000,10000,0.7,[352.72979505],15.363922916571866,8.19754394233466,20,163961.98320284448,215318.5261613988,509306.44080762385,26097.83192785139,38684.78209971851
1000000,10000,0.7,[436.36506702],18.74424254356839,10.115997957503865,20,158372.71809173844,222211.00998570514,510560.010511029,31346.38172371494,46490.12031218752
1100000,10000,0.7,[352.72979505],15.363922916571866,8.19754394233466,20,163961.98320284448,215318.5261613988,509306.44080762385,26097.83192785139,38684.78209971851
1050000,10000,0.7,[388.17581947],16.884114001474416,8.992268743924535,20,161705.48212003516,218166.30280554068,509816.4527573727,28353.93960271251,42042.17728566109
1010000,10000,0.7,[426.17228162],18.39359267734561,9.89202357222169,20,158981.19852347687,221492.3190344409,510388.8509810057,30770.80147652309,45633.17001544662
1005000,10000,0.7,[430.7573239],18.605681066362777,10.015497775746955,20,158576.71940641524,221919.74541165997,510521.24004371953,31092.767172504256,46110.472034299004
1010000,10000,0.7,[426.17228162],18.39359267734561,9.89202357222169,20,158981.19852347687,221492.3190344409,510388.8509810057,30770.80147652309,45633.17001544662
1006000,10000,0.7,[430.44874556],18.5902622497412,10.006024609839887,20,158606.68319784323,221878.7518367941,510520.4453324705,31067.818400813394,46073.69876792119
1007000,10000,0.7,[429.50439865],18.55878464113036,9.992223621930057,20,158631.04555735365,221860.0830011676,510494.919453726,31029.478828512798,46015.52684076001
500000,20000,0.7,[415.28648349],42.12887776874188,19.997774194987628,20,134296.48691920584,268662.3420144806,497754.64494554675,53609.00348053994,78322.47735977314
700000,20000,0.7,[278.99403026],25.85567247685131,12.545706958661055,20,154110.5395381997,234670.24630865018,503452.437601649,35188.87600568863,51422.099454187475
900000,20000,0.7,[187.90195361],15.414659176412272,7.536843174984633,20,167876.14184540903,214922.04145561272,503729.9310301696,22733.313027292817,33261.427358484136
800000,20000,0.7,[227.13318262],19.72489501986226,9.892142123273073,20,161338.78336375605,222639.9453116864,505063.34075438854,28251.995278049326,41294.064707880316
750000,20000,0.7,[248.40111096],22.193517116329563,11.029030069640257,20,158209.71701314623,227238.39924064148,504905.02178664505,31105.952194957983,45459.09023539074
800000,20000,0.7,[227.13318262],19.72489501986226,9.892142123273073,20,161338.78336375605,222639.9453116864,505063.34075438854,28251.995278049326,41294.064707880316
760000,20000,0.7,[245.35798061],21.932619254917782,10.882108306604005,20,158699.75309677643,226802.9182621732,504694.1280501187,30770.42035843878,44967.21976750714
770000,20000,0.7,[240.95531244],21.411781013328806,10.671085047229683,20,159180.4826997804,225981.59624074405,504785.25274192856,30229.99823651395,44177.32991896698
780000,20000,0.7,[234.38874705],20.8270106383352,10.356993307896929,20,160148.21210928983,225172.02373763212,504297.2333934796,29521.923910995294,43139.39315139684
790000,20000,0.7,[231.11621954],20.375718334627123,10.188703719142358,20,160630.31603478536,224111.26440833422,504640.5939897408,29008.046279418577,42390.220712279035
800000,20000,0.7,[227.13318262],19.72489501986226,9.892142123273073,20,161338.78336375605,222639.9453116864,505063.34075438854,28251.995278049326,41294.064707880316
795000,20000,0.7,[229.84628415],20.224958555092442,10.124395491029238,20,160823.2947808548,223824.85281719483,504654.54940885224,28835.53841789013,42138.235424791994
800000,20000,0.7,[227.13318262],19.72489501986226,9.892142123273073,20,161338.78336375605,222639.9453116864,505063.34075438854,28251.995278049326,41294.064707880316
796000,20000,0.7,[228.13870178],20.032834023606142,10.034602076124555,20,161112.27549307272,223447.48828581534,504635.92063584493,28603.116124262793,41798.800538995805
797000,20000,0.7,[227.83288241],19.98712944200649,10.022574252112761,20,161129.03483239672,223378.26734239774,504669.94678044034,28563.29927514074,41740.54823037556
