power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar,chargeeffi,dischargeeffi
2690000,5000,0.6,[221.04802751],4.10653162394982,3.0807393877454543,100,134490.30041600837,184603.89952737108,564274.7407328599,8994.09334968778,12674.751655168173,217.79609126349337,157.00711373618273,0.7745966692414833,0.7745966692414834
2700000,5000,0.6,[208.15964009],3.873833011574783,2.9250891675264405,100,134973.199900269,184220.85520868242,563778.9578374508,8530.658647289447,12009.092377487319,217.78098208100147,156.98699768383148,0.7745966692414833,0.7745966692414834
2695000,5000,0.6,[215.73840199],4.010853228455133,3.014843307372914,100,134771.6514022883,184521.8852916152,563911.4199004399,8802.65164511782,12399.440024809224,217.6589820108609,157.04987053036544,0.7745966692414833,0.7745966692414834
2700000,5000,0.6,[208.15964009],3.873833011574783,2.9250891675264405,100,134973.199900269,184220.85520868242,563778.9578374508,8530.658647289447,12009.092377487319,217.78098208100147,156.98699768383148,0.7745966692414833,0.7745966692414834
2696000,5000,0.6,[214.9898449],3.997528301932441,3.0063725510895116,100,134798.00692987032,184509.4040681879,563875.121151613,8776.743647111687,12362.001875694154,217.6515125041808,157.06376045570875,0.7745966692414833,0.7745966692414834
2697000,5000,0.6,[213.53651145],3.97067723934083,2.9842735516424086,100,134956.08119940283,184511.9506745837,563666.2537272617,8719.356048249037,12280.178017048624,217.52593344579932,157.05540368480487,0.7745966692414833,0.7745966692414834
500000,10000,0.6,[1696.65627014],91.55837697768953,53.59156761923248,100,54973.351133075186,368671.0316195638,533911.3914023127,106649.13930959512,145782.89910451954,178.25311942959,233.45939404144517,0.7745966692414833,0.7745966692414834
700000,10000,0.6,[1481.32726615],66.63090297802424,42.81528527989301,100,65507.652372956174,309898.82311691786,567257.9588141771,86380.42835709624,118548.04086184503,192.3076923076923,205.78849183984707,0.7745966692414833,0.7745966692414834
900000,10000,0.6,[1317.751904],52.629527074982256,35.93004011631001,100,73763.26069267014,279093.40652147686,581030.361320766,74734.05879911789,102727.85252012424,199.42621230144846,191.42917120665356,0.7745966692414833,0.7745966692414834
1100000,10000,0.6,[1141.80385603],42.130441737480794,29.751620750440527,100,82650.39707600347,256279.508595708,586989.5201568288,64466.687964015524,88603.10275119102,204.21040479523103,180.50541516245485,0.7745966692414833,0.7745966692414834
1300000,10000,0.6,[1006.27755106],34.31918543016759,24.987901059767935,100,90834.34140238527,241100.63633691354,587595.4498704218,56288.82237417079,77319.65856370532,206.64490066179633,173.16971426175436,0.7745966692414833,0.7745966692414834
1500000,10000,0.6,[858.16880228],27.813295502137095,20.559762501934358,100,98880.42738212916,228816.41978849607,585538.500528118,48244.91701397882,66212.72833235476,208.504560362377,168.01556383229848,0.7745966692414833,0.7745966692414834
1700000,10000,0.6,[707.45657807],22.69291029712383,16.517758285727673,100,106182.56000188994,218457.08696176126,582633.2609945235,40557.658244629274,55639.717330421845,210.45096105853145,164.244163221329,0.7745966692414833,0.7745966692414834
1900000,10000,0.6,[569.56380751],17.49055278631242,13.159156636203873,100,112403.16405811087,209287.21147334692,579733.5192231906,33043.6504485648,45288.76577313492,212.84520432302972,162.30474074825648,0.7745966692414833,0.7745966692414834
2100000,10000,0.6,[425.09203514],12.300460652924912,9.527043083503575,100,120284.60737641453,199233.91594588492,575376.4881079214,24589.58118182273,33683.02060061182,215.13498209372588,158.83369954579342,0.7745966692414833,0.7745966692414834
2300000,10000,0.6,[268.22169912],7.4908863716448275,5.945474424810771,100,128540.0204039623,190446.71542668098,569087.2941175805,15769.035304186524,21567.14560599032,216.71549671702587,157.05137239883993,0.7745966692414833,0.7745966692414834
2500000,10000,0.6,[104.67139663],3.068654191189374,2.3661551734170985,100,136307.82631514856,182558.85827926485,562129.7964622208,6549.330512432362,8943.347185088769,218.42023451137115,157.39105133907623,0.7745966692414833,0.7745966692414834
2400000,10000,0.6,[170.84023431],5.047407065026223,3.859888465836861,100,133347.06802969714,186390.8168998641,564321.547296122,10548.566419593413,14413.693771881317,217.02056779720797,157.5077980270923,0.7745966692414833,0.7745966692414834
2500000,10000,0.6,[104.67139663],3.068654191189374,2.3661551734170985,100,136307.82631514856,182558.85827926485,562129.7964622208,6549.330512432362,8943.347185088769,218.42023451137115,157.39105133907623,0.7745966692414833,0.7745966692414834
2450000,10000,0.6,[137.85922608],3.936705102433173,3.0924427840587705,100,135125.20274727597,184317.7226420342,563005.6038763304,8454.472698450763,11543.815683084496,217.57012621014255,157.21510238451017,0.7745966692414833,0.7745966692414834
2410000,10000,0.6,[165.2741375],4.9117734903120684,3.7370511420124477,100,133824.91091562065,186235.89817845612,563766.3087152166,10248.408140716043,14001.242195665267,216.80844337384585,157.47609158635305,0.7745966692414833,0.7745966692414834
2420000,10000,0.6,[156.87333943],4.5439019258489,3.533001583097032,100,134086.19281598987,185498.77158061668,563773.4877300806,9640.137403614983,13167.050831975175,217.26801445248415,157.44563543049532,0.7745966692414833,0.7745966692414834
2430000,10000,0.6,[153.13390504],4.386229865380256,3.4427373745232477,100,134201.36321149254,185181.83646696035,563770.1721197593,9373.829130563994,12801.914791314688,217.47131221954223,157.4270826554524,0.7745966692414833,0.7745966692414834
2440000,10000,0.6,[146.81452681],4.192676404087237,3.2986632742985678,100,134560.38986924136,184836.9778595653,563460.990623536,8989.978187169592,12276.068696524335,217.5212451024786,157.3907498551167,0.7745966692414833,0.7745966692414834
2450000,10000,0.6,[137.85922608],3.936705102433173,3.0924427840587705,100,135125.20274727597,184317.7226420342,563005.6038763304,8454.472698450763,11543.815683084496,217.57012621014255,157.21510238451017,0.7745966692414833,0.7745966692414834
2445000,10000,0.6,[143.53070577],4.104673017553413,3.224747157332351,100,134783.80785111742,184684.3082897002,563245.0770044132,8800.704076364747,12017.013114802621,217.49425481231216,157.35618908497005,0.7745966692414833,0.7745966692414834
2450000,10000,0.6,[137.85922608],3.936705102433173,3.0924427840587705,100,135125.20274727597,184317.7226420342,563005.6038763304,8454.472698450763,11543.815683084496,217.57012621014255,157.21510238451017,0.7745966692414833,0.7745966692414834
2446000,10000,0.6,[141.77989133],4.044020043568475,3.1795314197193107,100,134895.20447562163,184495.60702545263,563231.8453844624,8681.418296694417,11854.485661977356,217.57408669726,157.21505169027506,0.7745966692414833,0.7745966692414834
500000,20000,0.6,[884.98812638],81.83701627538133,44.2180918252456,100,69316.7821626081,338590.97901952174,533773.910898758,90038.31905195837,120620.18646581595,181.15942028985506,227.2547608788205,0.7745966692414833,0.7745966692414834
700000,20000,0.6,[796.36484069],60.590517498247415,36.53317320965636,100,77459.53863462621,293785.7088874554,559179.7542692287,74040.41167895166,99508.88138679496,192.908288116546,204.8770505179375,0.7745966692414833,0.7745966692414834
900000,20000,0.6,[697.16769584],46.71120645061065,29.149670452502345,100,86601.58016502221,265194.99236679444,569980.2839665143,61981.28634000263,83469.09852622122,199.5783930915427,190.54088095154827,0.7745966692414833,0.7745966692414834
1100000,20000,0.6,[594.83125166],35.879677022608384,23.360655737704917,100,95205.35202050404,243427.92629335859,575575.3587828056,51616.17422126217,69577.9996621136,204.91803278688525,179.36450782295785,0.7745966692414833,0.7745966692414834
1300000,20000,0.6,[488.66851008],28.482328482328484,18.671556812596872,100,103675.26066706082,228328.5630002081,575727.1892947819,42922.19668730028,57826.12754257354,207.9002079002079,171.36544333197054,0.7745966692414833,0.7745966692414834
1500000,20000,0.6,[423.77052855],21.58459818401165,14.717586872306981,100,110757.93102030593,216440.7073430019,574994.9370465233,35286.192870450366,47622.02373564434,210.353976096906,166.56721314002542,0.7745966692414833,0.7745966692414834
1700000,20000,0.6,[334.9906502],16.15486197129107,11.392016038503574,100,117341.69140434123,206415.13001839482,572965.1378621606,27939.689969523522,37693.15143227113,212.73784243826202,163.02774357706014,0.7745966692414833,0.7745966692414834
1900000,20000,0.6,[216.1324967],10.34482758620689,7.29771865644996,100,125699.24372745436,195286.86485500343,568763.6905141829,18569.30218184432,25034.2682031927,215.51724137931032,159.65415672134475,0.7745966692414833,0.7745966692414834
2100000,20000,0.6,[105.18648185],5.0649679127508165,3.6180872866500886,100,133980.9993942788,186305.86746367704,562707.9345261282,9490.090947563174,12769.142692898378,217.07637998502236,158.51797507497335,0.7745966692414833,0.7745966692414834
2300000,20000,0.6,[12.57317478],0.6391533372216998,0.4571337361685453,100,140841.47915631827,178250.12011356052,557808.4766489209,1228.6593898929975,1648.9112798100841,219.25741467804292,157.78703234866302,0.7745966692414833,0.7745966692414834
2200000,20000,0.6,[54.78590273],2.7432569472344652,1.965065502183407,100,137331.80365275888,182160.26363904527,560328.211324395,5205.563618425249,6991.387332039177,218.34061135371178,158.4023287787994,0.7745966692414833,0.7745966692414834
2150000,20000,0.6,[73.04205389],3.7011067346692146,2.616817835300097,100,136068.32869134028,183729.28261102174,561278.6926161083,6911.254332895776,9285.522693846513,217.8594679299774,158.20731591473296,0.7745966692414833,0.7745966692414834
2110000,20000,0.6,[100.1909881],4.807326279949265,3.4383846903159423,100,134520.4404766599,185925.9663210969,562215.0349888896,9039.568888097627,12161.950572381675,216.9923939543462,158.45491093410405,0.7745966692414833,0.7745966692414834
2120000,20000,0.6,[96.48870339],4.536554245836626,3.268971039000544,100,134761.52707450432,185309.61373838643,562274.2931723837,8604.020595310378,11579.797725097778,217.33171360880797,158.26870540958637,0.7745966692414833,0.7745966692414834
2115000,20000,0.6,[97.86842742],4.607111257527961,3.3164100290367675,100,134693.35491395413,185437.754433205,562305.6390475796,8727.794136072083,11746.404134936924,217.26649431677131,158.25584153937663,0.7745966692414833,0.7745966692414834
2111000,20000,0.6,[100.1909881],4.807326279949265,3.4383846903159423,100,134520.4404766599,185925.9663210969,562215.0349888896,9039.568888097627,12161.950572381675,216.9923939543462,158.45491093410405,0.7745966692414833,0.7745966692414834
2112000,20000,0.6,[99.19011542],4.7106024841657055,3.379259754732629,100,134623.02512988064,185666.0636732022,562265.5389543594,8890.610354626611,11963.829997250166,217.12525897812893,158.3024796533769,0.7745966692414833,0.7745966692414834
2113000,20000,0.6,[98.65018435],4.676572183556544,3.358766345056688,100,134629.5073042615,185611.0435273912,562273.8867195748,8835.687076187469,11890.155408837289,217.17131158414222,158.33605585616752,0.7745966692414833,0.7745966692414834
2114000,20000,0.6,[98.49231509],4.666622138183158,3.352774321698666,100,134631.41239629165,185594.99640768056,562276.2696149211,8819.618395394065,11868.600077476347,217.1847768051715,158.34587312887012,0.7745966692414833,0.7745966692414834
2115000,20000,0.6,[97.86842742],4.607111257527961,3.3164100290367675,100,134693.35491395413,185437.754433205,562305.6390475796,8727.794136072083,11746.404134936924,217.26649431677131,158.25584153937663,0.7745966692414833,0.7745966692414834
500000,30000,0.6,[617.91568195],74.32448848383486,39.57904442158163,100,76734.74505124039,317638.45668838575,538484.5208919843,79182.06188553602,105375.96397131076,185.34035453502568,221.1000008883952,0.7745966692414833,0.7745966692414834
700000,30000,0.6,[513.19483602],54.54767096029529,31.74088494266283,100,86077.11283304136,277439.6915038495,558141.4863630367,63439.50961796777,84506.79274781414,196.10269337021418,200.02352498971706,0.7745966692414833,0.7745966692414834
900000,30000,0.6,[425.03562712],39.91623834860275,24.967525095192105,100,96496.75090665219,249648.12796414967,566794.8204056643,51297.89950470695,68348.55011776299,202.27526756271433,184.27170971681824,0.7745966692414833,0.7745966692414834
1100000,30000,0.6,[352.89781507],30.27214380981104,19.864103948506028,100,105431.99271212962,231561.20093460355,569325.359653816,42122.19222793483,56112.36020373351,205.80117505499373,174.16062006659226,0.7745966692414833,0.7745966692414834
1300000,30000,0.6,[277.83475316],22.643807450760008,15.061235705000737,100,112577.48890623834,217484.4614155941,569981.2881521068,33394.95148106042,44491.43062640233,209.64360587002096,168.64852901721207,0.7745966692414833,0.7745966692414834
1500000,30000,0.6,[208.31076925],16.914907046583835,11.254807875872057,100,119617.17840331266,207156.90009063773,567812.7836406366,25862.277087495342,34430.15519207597,211.80236783801416,164.67887451520232,0.7745966692414833,0.7745966692414834
1700000,30000,0.6,[144.55028905],11.026211309531794,7.406711803633769,100,126911.84260936573,196600.35286703322,565257.6102206598,17747.77450836705,23638.81598043262,214.33631526936628,161.14336111492509,0.7745966692414833,0.7745966692414834
1900000,30000,0.6,[71.85459862],5.239843025637614,3.6722370059134803,100,135047.35948207646,186958.40562911256,560483.809913682,9045.384168840224,12033.327648251143,215.9815313768756,159.1442862776978,0.7745966692414833,0.7745966692414834
2100000,30000,0.6,[7.53774031],0.5224900373065217,0.3677950694349948,100,141247.5841179373,178210.94894389343,557219.4417730225,943.6683401685033,1256.1194020700223,219.00324626864165,157.97762258928984,0.7745966692414833,0.7745966692414834
2000000,30000,0.6,[38.83669755],2.799472436513885,2.00220143525533,100,137625.23245633644,182132.48722401122,559803.7564135889,4969.2607902485215,6607.880376665205,218.25790326223756,158.4191811024677,0.7745966692414833,0.7745966692414834
1950000,30000,0.6,[50.94663948],3.7522836445453973,2.638255565444724,100,136594.2810977875,183711.69703466527,560376.3862744878,6532.4653009184285,8686.969737817979,217.63446225972524,158.27960891616385,0.7745966692414833,0.7745966692414834
1910000,30000,0.6,[66.53282254],4.804255135670601,3.379612244778254,100,135420.36085303218,185976.24340413022,560590.0256944794,8341.471059891848,11098.499320089395,216.53771722245992,158.86423321647786,0.7745966692414833,0.7745966692414834
1905000,30000,0.6,[68.52631879],4.963854782772103,3.476537663677604,100,135292.74077997176,186222.3296284598,560648.0287179612,8586.335159945551,11424.86267139373,216.4203191397363,158.79554430071423,0.7745966692414833,0.7745966692414834
1901000,30000,0.6,[71.41029019],5.203012456478903,3.646246001606928,100,135079.61712610262,186861.0450510098,560505.4319009471,8984.257944724413,11952.299282072021,216.0398071712849,159.09908280055868,0.7745966692414833,0.7745966692414834
1902000,30000,0.6,[71.33804245],5.196994842511431,3.641711303547922,100,135085.87209979753,186843.43610117587,560509.4664933126,8973.924742991667,11938.625648135376,216.04997465572214,159.08861829828092,0.7745966692414833,0.7745966692414834
1903000,30000,0.6,[70.5515106],5.131555550005473,3.593117905801763,100,135151.4721332558,186656.1460941267,560552.1209988968,8862.455064418225,11791.060996121056,216.1589284623279,158.9825119236884,0.7745966692414833,0.7745966692414834
1904000,30000,0.6,[70.01323528],5.087440381558039,3.5670530490678543,100,135172.95529440953,186569.25404852733,560569.1801826549,8795.268112043668,11701.566689483825,216.21736984513936,158.9825119236884,0.7745966692414833,0.7745966692414834
1905000,30000,0.6,[68.52631879],4.963854782772103,3.476537663677604,100,135292.74077997176,186222.3296284598,560648.0287179612,8586.335159945551,11424.86267139373,216.4203191397363,158.79554430071423,0.7745966692414833,0.7745966692414834
500000,40000,0.6,[473.92496744],66.98712882297963,36.22931466185819,100,83778.42924562213,300447.01075931586,541850.0430255787,70441.0641939729,93351.71606857354,188.41817168345864,213.26865428267234,0.7745966692414833,0.7745966692414834
700000,40000,0.6,[371.97581703],48.803913909109696,27.876664896250425,100,93610.21036180518,264361.0469862281,557353.8119970437,55301.56114660868,73297.4728004042,198.1410305048065,194.51492014262706,0.7745966692414833,0.7745966692414834
900000,40000,0.6,[304.58224529],35.54057965523404,21.70323259084867,100,102482.5137255901,239644.44871058792,565362.5729426496,44244.07891151537,58663.0053789188,204.59299003688352,180.72050896127425,0.7745966692414833,0.7745966692414834
1100000,40000,0.6,[243.54936021],26.103517299496918,16.37296912135899,100,111034.70993294353,222393.42523244472,567451.2377238654,34935.826177329625,46332.6539669917,208.54621166743394,171.64297256578928,0.7745966692414833,0.7745966692414834
1300000,40000,0.6,[175.18648352],18.895995421386687,12.015661844710024,100,118656.17865067163,209736.02268378987,566397.5441703793,26458.796315067095,35049.36978173462,211.50081287329323,166.52100199073766,0.7745966692414833,0.7745966692414834
1500000,40000,0.6,[127.99993308],12.953172044845559,8.610095105765,100,125483.54999261604,199664.80013026926,564592.8052389527,19365.440062844744,25644.2585458846,213.52206435698594,162.44906337246195,0.7745966692414833,0.7745966692414834
1700000,40000,0.6,[65.8357553],6.436483773185165,4.336439685639249,100,134204.40041688495,188690.8668825931,560331.8024350285,10201.800630585054,13500.344933441553,215.45846917648817,159.40686742080035,0.7745966692414833,0.7745966692414834
1900000,40000,0.6,[18.16509954],1.7968719625099836,1.2284490742949314,100,139528.70460384458,180404.58616622534,558157.7431849823,2958.890140277297,3911.6543841645707,218.44822309551498,158.3155084953499,0.7745966692414833,0.7745966692414834
1800000,40000,0.6,[40.76931696],3.7438743799566687,2.6260412494083423,100,136950.5624292717,183691.69687008281,559775.0648566366,6234.127675934119,8250.579111595376,217.50572383015918,158.39103818216674,0.7745966692414833,0.7745966692414834
1750000,40000,0.6,[55.19599693],5.358071429410362,3.6707632388293483,100,135382.68619566568,186968.34614585125,559764.2734731061,8639.882029071732,11429.319357758437,215.97073172983994,159.35704477153237,0.7745966692414833,0.7745966692414834
1710000,40000,0.6,[63.74941977],6.2217558151441406,4.21394956591061,100,134316.72026362762,188253.39780236638,560441.2816427362,9899.094147252825,13098.81221607298,215.73434782452566,159.33578888685264,0.7745966692414833,0.7745966692414834
1720000,40000,0.6,[60.50023193],5.9364778987314395,4.026933582493441,100,134724.9330015485,187849.71563594104,560126.5010503354,9465.592467692832,12522.70462614989,215.75657413183592,159.35704861316302,0.7745966692414833,0.7745966692414834
1730000,40000,0.6,[58.51216034],5.713373777027094,3.893117412770106,100,134915.18161950438,187563.27186747946,560001.7902634393,9154.026135852577,12110.253379931592,215.84925903925858,159.48861917900774,0.7745966692414833,0.7745966692414834
1740000,40000,0.6,[55.95196694],5.44684151143616,3.723786420045373,100,135294.16277181092,187176.98006603195,559733.4348641,8766.114883317206,11596.24861278059,215.87070339907197,159.46727607852296,0.7745966692414833,0.7745966692414834
1750000,40000,0.6,[55.19599693],5.358071429410362,3.6707632388293483,100,135382.68619566568,186968.34614585125,559764.2734731061,8639.882029071732,11429.319357758437,215.97073172983994,159.35704477153237,0.7745966692414833,0.7745966692414834
1745000,40000,0.6,[55.43123903],5.382885345062476,3.6869531477502466,100,135347.14236441193,187029.65167956366,559765.0373906785,8677.327243367292,11478.87095295642,215.94853554316083,159.399000867374,0.7745966692414833,0.7745966692414834
1741000,40000,0.6,[55.89951419],5.441954333765526,3.7204452532785335,100,135305.37131796958,187162.46356475158,559731.2555666557,8758.414851105343,11586.033785915328,215.87344113614677,159.4519735664721,0.7745966692414833,0.7745966692414834
500000,50000,0.6,[360.01610384],60.879621761758216,33.22158034820518,100,89618.48962926291,284878.1945913184,545478.0722755449,62362.107438336716,82368.18062121977,191.8920104936631,207.26209228265623,0.7745966692414833,0.7745966692414834
700000,50000,0.6,[299.15192459],43.06825811024803,25.001322503991705,100,99422.15927256964,252452.61848978433,558696.0416538697,48901.08769797328,64657.06122589135,200.53122325135908,188.1990283229775,0.7745966692414833,0.7745966692414834
900000,50000,0.6,[236.68383413],31.491728355145852,19.039939769998295,100,107716.20898432813,230718.6609880534,564821.1623395776,38549.58641182245,50972.81308081622,206.54223577983646,176.39388842639175,0.7745966692414833,0.7745966692414834
1100000,50000,0.6,[181.78941146],22.465950536132237,14.275618412494737,100,115846.21796151003,215975.8480225301,565305.3934212294,29914.085809438544,39536.6109162515,209.59506500612534,169.45983979218644,0.7745966692414833,0.7745966692414834
1300000,50000,0.6,[135.62638164],16.170346796809874,10.376807407214343,100,122416.30210037496,204849.93254539766,564668.7009036366,22569.865590052137,29825.690712432493,212.3772336321935,164.75023221841371,0.7745966692414833,0.7745966692414834
1500000,50000,0.6,[82.78194821],9.262484468851603,6.377047621787952,100,130775.71470580559,193600.95714059853,561542.991676124,14085.782007592612,18594.538151289496,214.24016562519918,160.79530710364415,0.7745966692414833,0.7745966692414834
1700000,50000,0.6,[30.62040728],3.4284523786291916,2.3588209702094147,100,137431.29747803978,183151.1046997417,559243.5155741798,5442.361649136486,7179.1783536897965,217.7441102707983,158.73015873015873,0.7745966692414833,0.7745966692414834
1600000,50000,0.6,[52.74262439],5.910617079073106,4.011762525076314,100,135052.94793981884,187732.51366953668,559663.8012884984,9164.616094343624,12094.458661295854,215.70390443803078,159.39565629155683,0.7745966692414833,0.7745966692414834
1700000,50000,0.6,[30.62040728],3.4284523786291916,2.3588209702094147,100,137431.29747803978,183151.1046997417,559243.5155741798,5442.361649136486,7179.1783536897965,217.7441102707983,158.73015873015873,0.7745966692414833,0.7745966692414834
1650000,50000,0.6,[41.72719296],4.643615716861171,3.155908435948376,100,136259.66357682875,185498.00896278853,559366.6163285829,7281.884937629147,9609.780908026303,216.65344868915352,159.2150925250524,0.7745966692414833,0.7745966692414834
1610000,50000,0.6,[50.29574666],5.671467851434201,3.8560864707383833,100,135140.82111609093,187342.23375427575,559708.7495745877,8801.453335733524,11613.727537999695,215.9827213822894,159.5489541047724,0.7745966692414833,0.7745966692414834
1620000,50000,0.6,[48.72388408],5.436926966423741,3.7099173840184,100,135432.23659140596,186958.1221847188,559581.4990582209,8487.281865685536,11200.001451741422,216.05927657054045,159.44839635283293,0.7745966692414833,0.7745966692414834
1615000,50000,0.6,[49.35090035],5.549844165524218,3.78078138494813,100,135222.77647556592,187096.63443660477,559752.9765720943,8631.52642588833,11389.602739618244,216.12139359668686,159.4934322937088,0.7745966692414833,0.7745966692414834
1611000,50000,0.6,[50.03808236],5.633380437937591,3.834601993356003,100,135182.47666285088,187300.71150416514,559674.6188418332,8753.124786256021,11549.95810377538,215.9827213822894,159.5670399364616,0.7745966692414833,0.7745966692414834
500000,5000,0.6,[2917.44594976],93.62553589148587,58.3211969802953,100,49396.56106715165,373543.52640055073,543510.0868867614,112204.95499362881,171958.5794451278,179.5332136445242,224.75523523284375,0.8485281374238569,0.7071067811865476
700000,5000,0.6,[2609.151924],68.50267111831504,47.57281553398058,100,58379.55506517445,313190.7273521675,580598.664504243,93157.79341180543,143678.50359114484,194.17475728155338,199.1727461140978,0.8485281374238569,0.7071067811865476
900000,5000,0.6,[2333.93218156],55.79333940914316,40.514315836205604,100,66000.06768860934,285764.92031725036,592067.3208925801,82856.4550619093,127863.65621397817,200.0,187.98975293714332,0.8485281374238569,0.7071067811865476
1100000,5000,0.6,[2081.12444263],46.60851540656421,34.932673531903,100,73295.77801286754,267089.69785493374,596320.9746213232,74301.01239982115,114557.63102347731,203.62293806467252,180.61950991510705,0.8485281374238569,0.7071067811865476
1300000,5000,0.6,[1738.60256458],38.12119264589702,29.056513280576652,100,82683.37146018026,248490.90235264358,597109.4026913141,64581.21770493149,99163.15101345774,206.83232279715259,172.15969952712032,0.8485281374238569,0.7071067811865476
1500000,5000,0.6,[1479.70043315],31.869228174811585,24.586634124357374,100,90639.55356858205,236657.54353863385,594328.8974848083,56808.1768448386,86918.27669787731,208.32421512608462,167.48170452899706,0.8485281374238569,0.7071067811865476
1700000,5000,0.6,[1242.38036043],26.38058152153381,20.57457548686533,100,97973.56837458286,227065.69108044385,590310.4274108906,49309.94788367471,75230.19473875083,209.5520759343956,164.85279191821795,0.8485281374238569,0.7071067811865476
1900000,5000,0.6,[1054.67609773],21.812193353429123,16.908841235664553,100,105596.50180047062,218177.93709949273,585829.6978955828,42208.07124890092,64328.791685944496,210.3190209082664,161.5256420737549,0.8485281374238569,0.7071067811865476
2100000,5000,0.6,[867.68127189],17.11458929714766,13.594714806332423,100,112194.16999047283,209503.3524081302,581958.0312691221,34787.52831755731,52984.71205197692,212.16411104555735,159.60674007226578,0.8485281374238569,0.7071067811865476
