power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar,chargeeffi,costfrac
2786000,10000,0.6,[130.48171232],7.647909027513928,2.5974025974025916,100,135679.29786426248,186789.25573352544,560315.6452989709,8768.56360759901,14356.396157868758,216.45021645021643,157.22943722943722,0.923076923076923,0.1
2787000,10000,0.6,[129.74272163],7.59926119484205,2.582364053930455,100,135717.72296860657,186708.29507188906,560319.4291799831,8718.437812236416,14274.355414813972,216.4836354357101,157.1919391061844,0.923076923076923,0.1
500000,20000,0.6,[1094.45664709],132.67213200288614,47.53190722449935,100,64995.60694882288,439407.1912417278,461083.5092299137,125118.84424542628,198097.06307620677,152.0421231041392,278.45657408251384,0.923076923076923,0.1
700000,20000,0.6,[922.81060125],99.13444906791105,37.59551145141534,100,77543.91854358399,362113.4179878738,504190.1448687392,94063.00129034503,149455.83017588482,169.49152542372883,237.0017465391836,0.923076923076923,0.1
900000,20000,0.6,[754.23144697],78.4521410662617,30.090090090090087,100,87162.65633146108,316646.5606330006,526763.3005253263,75412.54132515281,119986.20813686847,180.18018018018017,215.51367394147135,0.923076923076923,0.1
1100000,20000,0.6,[658.26872622],64.04779351897083,24.804897384286345,100,94758.18289351263,287184.58408835257,540075.0891252302,63302.689928503336,100911.27326362958,187.26591760299624,200.70021169190684,0.923076923076923,0.1
1300000,20000,0.6,[534.43521399],50.22195835600314,19.33230041842144,100,102985.52591318393,258132.1043736638,551810.8233459991,50619.05247618055,80813.08256217912,195.3213064929263,186.4904584188677,0.923076923076923,0.1
1500000,20000,0.6,[427.64628907],42.46657207303201,15.171085110552866,100,109175.71402338629,240832.622085375,556340.6213090033,41540.17572976939,66359.19982849291,200.54116995141166,179.29177445987136,0.923076923076923,0.1
1700000,20000,0.6,[343.75173301],34.762020834551336,11.983186135144633,100,115906.78117223643,227036.36748738482,557908.4833878466,34001.06131809562,54325.56310667394,203.66598778004072,172.48058513984796,0.923076923076923,0.1
1900000,20000,0.6,[295.17846025],27.1492976589887,9.243334154912674,100,121556.49194594026,215406.43482720072,559228.0768211617,27400.537936363628,43930.653720614886,206.7350019250281,167.0009575535941,0.923076923076923,0.1
2100000,20000,0.6,[230.52017716],20.486383365225368,7.077226000822762,100,127069.3861262129,205999.72850958924,558756.1770875799,21459.860994868857,34417.064047616106,208.8152224700612,163.0434043641593,0.923076923076923,0.1
2300000,20000,0.6,[146.31951332],12.200474943837374,4.342941930100665,100,132680.48173094817,193526.20960366825,559755.5110119013,13471.601398481103,21631.203456921958,213.5202189060253,158.86645354613162,0.923076923076923,0.1
2500000,20000,0.6,[64.49798255],5.866330730155139,2.0240111115003288,100,137333.54950961343,184223.00317510843,559155.9987947237,6402.430344586572,10259.983222183433,217.24166050665116,157.47421802276392,0.923076923076923,0.1
2400000,20000,0.6,[105.41555912],9.026505074546762,3.16568433979227,100,134945.03931122288,188501.59708729436,559891.9869595204,9933.728584211949,15943.709485153382,215.66662730558517,157.71061182444257,0.923076923076923,0.1
2500000,20000,0.6,[64.49798255],5.866330730155139,2.0240111115003288,100,137333.54950961343,184223.00317510843,559155.9987947237,6402.430344586572,10259.983222183433,217.24166050665116,157.47421802276392,0.923076923076923,0.1
2450000,20000,0.6,[86.76304476],7.586202604022804,2.662467099724861,100,136071.53583080656,186584.25405192896,559515.3574932927,8370.389973111389,13422.957553051909,216.30562866727809,157.54051567674585,0.923076923076923,0.1
2410000,20000,0.6,[101.80659117],8.788645230534982,3.0831315307337275,100,135043.05028279853,188181.56429565794,559912.022609295,9667.013434043236,15511.062112425774,215.8504865685218,157.7741224693681,0.923076923076923,0.1
2420000,20000,0.6,[97.06803747],8.412358492185405,2.9515230125634586,100,135408.02299787238,187672.49449441643,559754.9323928606,9263.20460942441,14860.296456529775,215.96087349040917,157.64804736741016,0.923076923076923,0.1
2430000,20000,0.6,[94.38369331],8.150131713662764,2.859163131440539,100,135798.80698760736,187385.0229971862,559454.6488570917,8995.00343671884,14430.90671871145,215.86852637457656,157.5169703314126,0.923076923076923,0.1
2440000,20000,0.6,[88.45621534],7.728315179544627,2.7119565559179932,100,135998.67914671707,186790.22410997035,559495.908296969,8524.142836040737,13669.80405202819,216.19565209796002,157.55434777073557,0.923076923076923,0.1
2435000,20000,0.6,[91.80792176],8.041418274868633,2.8077753779697616,100,135870.79940405072,187179.87851260699,559461.1673850598,8830.571053573623,14162.230481807159,215.9827213822894,157.52386486552712,0.923076923076923,0.1
2440000,20000,0.6,[88.45621534],7.728315179544627,2.7119565559179932,100,135998.67914671707,186790.22410997035,559495.908296969,8524.142836040737,13669.80405202819,216.19565209796002,157.55434777073557,0.923076923076923,0.1
2436000,20000,0.6,[91.5859665],8.044023646484414,2.805431629920634,100,135872.88058261343,187173.65912247635,559458.7982287701,8822.953204334128,14149.19181987142,215.98792971128748,157.52766348473156,0.923076923076923,0.1
2437000,20000,0.6,[90.79154118],7.974180079509448,2.783847266880244,100,135891.56691801964,187097.61371100714,559464.3639412969,8753.28689126771,14037.07519531519,216.03589496248833,157.56264624492667,0.923076923076923,0.1
500000,30000,0.6,[714.25340705],109.16464273934815,39.2162154058349,100,76023.7239431692,369994.661287399,497767.0336933474,95490.83933829163,150716.54608819121,167.91100716620193,251.11690803873947,0.923076923076923,0.1
700000,30000,0.6,[576.18721857],87.33017727312594,30.921005610728884,100,85363.885631284,321060.29811448534,523161.85394775326,75243.7619231964,118919.81503081755,180.18018018018017,226.29965237328267,0.923076923076923,0.1
900000,30000,0.6,[460.80097306],70.18142220532445,24.495519410620165,100,94562.2563087217,287364.3196884562,537376.636895824,60763.968044280715,96062.01317287622,188.29047528523648,208.42988903799468,0.923076923076923,0.1
1100000,30000,0.6,[387.28065609],57.01156316049179,20.145003380791835,100,102655.67685181258,262898.6579237601,546375.9116791167,50381.95320774332,79672.79968839938,194.20490209707498,192.81007508336762,0.923076923076923,0.1
1300000,30000,0.6,[325.06270495],45.43742966918161,16.22642347288219,100,110569.16421638012,244559.63127988426,550683.2157832263,41760.703252486775,66067.12110644077,198.04628020595229,181.71256637453362,0.923076923076923,0.1
1500000,30000,0.6,[267.32602864],36.194803452948705,12.68988578875286,100,117220.58238853095,229593.58250470308,553468.0999798538,33942.346339329546,53745.79496530838,201.63998663105576,174.3201634527034,0.923076923076923,0.1
1700000,30000,0.6,[226.01558087],27.631446518912263,9.715839348450132,100,123138.12122964748,217170.53956758758,555185.7943109899,27107.199075846478,43016.91155452748,204.72598787199516,168.41095676388068,0.923076923076923,0.1
1900000,30000,0.6,[160.21435161],19.506419639046523,6.5006448669115,100,128753.62339800551,203589.03297391796,557328.5660379753,18935.465270788693,30098.480936019176,209.63980971544507,163.46041107183305,0.923076923076923,0.1
2100000,30000,0.6,[88.77022232],11.493535816405032,3.671838448228555,100,134119.9871751202,191276.0248769433,558536.184537311,11000.86758266077,17476.674620340258,214.56686732494714,159.3799158524813,0.923076923076923,0.1
2300000,30000,0.6,[35.73613918],4.152992452867365,1.407973477723374,100,139019.92580930935,182189.92636637675,557916.1476144462,4322.851405234325,6875.862641876875,217.6424426540323,157.69001053405583,0.923076923076923,0.1
2200000,30000,0.6,[70.11410633],8.404964677704953,2.82423485066291,100,136032.71937669258,187346.03669049387,558761.7245403461,8502.933546510123,13516.997680654675,215.9461447763047,158.03577512451372,0.923076923076923,0.1
2150000,30000,0.6,[79.80593436],10.100045045821062,3.2424327160827113,100,135036.01799823993,189094.25729093433,558928.9135892653,9779.216293203714,15543.14323536299,215.45997073546195,158.3069454839595,0.923076923076923,0.1
2200000,30000,0.6,[70.11410633],8.404964677704953,2.82423485066291,100,136032.71937669258,187346.03669049387,558761.7245403461,8502.933546510123,13516.997680654675,215.9461447763047,158.03577512451372,0.923076923076923,0.1
2160000,30000,0.6,[77.80873695],9.813927557306911,3.1622353956356752,100,135326.12218708964,188960.97004722143,558603.5063199438,9546.855745913917,15173.034738617329,215.32142658295473,158.44406861764594,0.923076923076923,0.1
2170000,30000,0.6,[74.98921806],9.303572069474782,3.0415952233171315,100,135581.89988996414,188487.0468041031,558553.511943405,9174.291395265882,14581.615414835267,215.4631217259619,158.45718369084196,0.923076923076923,0.1
2180000,30000,0.6,[73.01754931],8.910707341189166,2.9508548444849025,100,135759.64165516727,188016.23027275148,558644.9809179442,8892.88151354974,14135.754793304095,215.66476701225577,158.31129527493457,0.923076923076923,0.1
2190000,30000,0.6,[72.18426179],8.74081032108856,2.909990784742361,100,135858.8967503837,187783.87710962407,558689.3263507464,8768.656132762244,13939.159701707575,215.75557603390587,158.18850529840185,0.923076923076923,0.1
2200000,30000,0.6,[70.11410633],8.404964677704953,2.82423485066291,100,136032.71937669258,187346.03669049387,558761.7245403461,8502.933546510123,13516.997680654675,215.9461447763047,158.03577512451372,0.923076923076923,0.1
2195000,30000,0.6,[71.31501513],8.590914568945461,2.8726081189625177,100,135926.39183596443,187601.49830058857,558721.0467455415,8653.010106906378,13755.64337446234,215.83864862452774,158.14331754989433,0.923076923076923,0.1
2191000,30000,0.6,[72.18426179],8.74081032108856,2.909990784742361,100,135858.8967503837,187783.87710962407,558689.3263507464,8768.656132762244,13939.159701707575,215.75557603390587,158.18850529840185,0.923076923076923,0.1
2192000,30000,0.6,[71.93779374],8.693873348629419,2.9000631583268457,100,135867.92613860453,187744.5329695034,558696.2409125204,8736.183228357419,13887.584537525336,215.77763742594033,158.20468035489347,0.923076923076923,0.1
500000,40000,0.6,[535.5566579],89.49395084335937,33.92158966001791,100,83789.1170564681,322957.48181789805,523280.48629015253,76324.31060731644,120324.36532784776,180.3374199557522,228.18658159746735,0.923076923076923,0.1
700000,40000,0.6,[441.21934303],72.94419681001966,27.318616295666274,100,92870.06723882651,292067.5969124362,535678.7038916973,63000.67869582163,99338.81237425996,187.32315387714877,210.57306552732635,0.923076923076923,0.1
900000,40000,0.6,[377.84809099],59.75814500747414,21.477516643549738,100,100467.49816720963,267060.48268574954,545477.6957780165,52078.59144657374,82231.632071584,193.7984496124031,196.41069834023904,0.923076923076923,0.1
1100000,40000,0.6,[312.84893372],48.854036057055225,17.330279980218656,100,108759.12628669002,248951.20702424084,549117.232143564,43392.556865100945,68510.88214116539,197.23809081631796,185.14885887986208,0.923076923076923,0.1
1300000,40000,0.6,[255.09007297],37.917040762667625,13.681915766655905,100,115700.81500761915,232512.85903202853,552829.1008216302,35220.77644761444,55627.893515900694,201.20765555558066,176.46087133703662,0.923076923076923,0.1
1500000,40000,0.6,[193.85008538],29.08481947438327,10.432086763904673,100,122552.89989520902,219337.35771621956,553684.3898975808,27556.884148429923,43506.02922225168,204.15404335971832,170.42289772940552,0.923076923076923,0.1
1700000,40000,0.6,[132.36891283],20.625913715332217,6.866554614707311,100,128279.43628580123,204582.62708393062,556612.8607216945,18927.903331747457,29910.302236775897,209.7600121290376,164.56310343825044,0.923076923076923,0.1
1900000,40000,0.6,[78.69026757],11.886363047424908,4.081036440930149,100,134003.3464636968,192378.82833346806,557779.0020012627,11470.08121391158,18121.161242159265,213.9318605113287,159.80005525196304,0.923076923076923,0.1
2100000,40000,0.6,[30.07179184],4.521904841131483,1.6095943686746406,100,138660.44776351211,182640.6887478779,557951.1576122853,4580.056522286931,7229.86213473435,217.6778885648791,157.88807377814425,0.923076923076923,0.1
2000000,40000,0.6,[61.27490852],8.846027566076856,3.0818644793988454,100,135880.98361289827,188191.67614050367,558187.9753074839,8785.932434635346,13889.139226635049,215.53668824965715,158.5406643052189,0.923076923076923,0.1
2100000,40000,0.6,[30.07179184],4.521904841131483,1.6095943686746406,100,138660.44776351211,182640.6887478779,557951.1576122853,4580.056522286931,7229.86213473435,217.6778885648791,157.88807377814425,0.923076923076923,0.1
2050000,40000,0.6,[44.4596469],6.720961551106143,2.392606085487116,100,137036.42644328673,185297.46973933923,558448.6414925605,6735.5356574582365,10632.067691672015,216.90531981002863,158.0715239138444,0.923076923076923,0.1
2010000,40000,0.6,[59.23728211],8.637713544146369,3.002041478440731,100,136109.53072812723,187944.45474096626,558040.9919698448,8557.351732733758,13525.226927697267,215.55101893679836,158.5107284360023,0.923076923076923,0.1
2005000,40000,0.6,[60.39318674],8.770216979147746,3.0520709006324864,100,135871.90706184207,188033.44072951764,558288.0184742745,8693.404214385064,13741.634289248514,215.67624497654305,158.51940930573525,0.923076923076923,0.1
2001000,40000,0.6,[61.27490852],8.846027566076856,3.0818644793988454,100,135880.98361289827,188191.67614050367,558187.9753074839,8785.932434635346,13889.139226635049,215.53668824965715,158.5406643052189,0.923076923076923,0.1
2002000,40000,0.6,[61.27490852],8.846027566076856,3.0818644793988454,100,135880.98361289827,188191.67614050367,558187.9753074839,8785.932434635346,13889.139226635049,215.53668824965715,158.5406643052189,0.923076923076923,0.1
2003000,40000,0.6,[61.22446229],8.83888120463753,3.0784014513242255,100,135903.96605665845,188185.12751238316,558165.8993232464,8777.961054590114,13876.572874041407,215.52253703888618,158.53025520793452,0.923076923076923,0.1
2004000,40000,0.6,[60.81624642],8.797762734188833,3.06548611478569,100,135936.936207856,188159.6965477076,558128.6301713286,8737.461209402853,13811.745356580024,215.51724137931032,158.5614443745029,0.923076923076923,0.1
500000,50000,0.6,[430.83574194],76.05842489201845,30.54081045694204,100,90464.44536503707,295817.05012916547,535595.1619512279,65042.98857253483,102387.3655550449,187.2215351564905,212.91426763756218,0.923076923076923,0.1
700000,50000,0.6,[362.50070006],61.79931948993542,24.08477842003853,100,98998.53809730464,271429.6878042307,543797.0786615934,54129.16828377557,85250.28262791171,192.67822736030828,198.55115998304763,0.923076923076923,0.1
900000,50000,0.6,[293.43355937],49.581062016256055,19.10174438932715,100,107015.80504965108,251525.95160558066,548904.0324246978,44545.10893908746,70145.4443252464,197.20061351168644,187.50990220573746,0.923076923076923,0.1
1100000,50000,0.6,[240.18767537],40.22667662156936,15.090543259557336,100,113724.63054465989,235362.08626360502,552740.1621700819,36561.04119175182,57588.849387783404,201.2072434607646,178.68436482293754,0.923076923076923,0.1
1300000,50000,0.6,[182.91021924],30.71546006850244,11.334245631249601,100,120529.7931153559,220343.99113962203,555163.7411575099,28368.95449288185,44682.904528033505,205.24480177951483,171.2732483815261,0.923076923076923,0.1
1500000,50000,0.6,[131.75665226],22.32706753481851,7.9769449542848605,100,127456.71738151103,207793.25812336343,555416.0509701496,20759.215023328725,32700.222921556437,208.19695711700257,165.47272436002916,0.923076923076923,0.1
1700000,50000,0.6,[80.77629006],13.623021456053106,4.814137400072677,100,133409.14824531515,194382.7630098433,557344.5612944472,12930.953590394955,20369.931821539012,212.94376420565396,159.61650936169957,0.923076923076923,0.1
1900000,50000,0.6,[39.18051198],6.501960884462047,2.318639328030653,100,137120.68580723833,185056.15055689527,558337.2977936275,6387.309118655265,10062.870716692023,217.06969038215408,158.43304629844747,0.923076923076923,0.1
1800000,50000,0.6,[61.96669385],10.199318084089853,3.6453387380625344,100,135086.38212977254,190186.0073366198,557741.255735395,9920.673633105576,15631.678924516633,214.73633172748512,159.32449522860261,0.923076923076923,0.1
1900000,50000,0.6,[39.18051198],6.501960884462047,2.318639328030653,100,137120.68580723833,185056.15055689527,558337.2977936275,6387.309118655265,10062.870716692023,217.06969038215408,158.43304629844747,0.923076923076923,0.1
1850000,50000,0.6,[52.11379962],8.597260095512647,3.065515582280218,100,136034.53453800944,187680.70832967813,558215.2071691625,8388.747987027564,13217.721252810123,215.88972030672556,158.45117086732157,0.923076923076923,0.1
1810000,50000,0.6,[59.51147334],9.807672382160371,3.4970478018708424,100,135364.23561221117,189588.9625754487,557789.9723484186,9537.879526408347,15028.661596141592,214.96617436578234,159.11711926094674,0.923076923076923,0.1
1820000,50000,0.6,[58.44068732],9.63151788870297,3.4342397116041923,100,135423.4448582692,189341.9633477123,557860.1146882685,9371.336846600254,14766.332068477257,215.1081914980391,159.10393184556034,0.923076923076923,0.1
1830000,50000,0.6,[56.13220862],9.246795311100021,3.2970350030425806,100,135602.62196929316,188806.15289018257,557960.9629519584,9009.245241181576,14195.984356260624,215.37408685291183,159.03149873105306,0.923076923076923,0.1
1840000,50000,0.6,[54.03995738],8.902133672967121,3.1741425363123983,100,135829.69464661888,188208.4754707821,558099.8113240148,8681.567096242541,13679.583265530717,215.64778945142004,158.7233293206371,0.923076923076923,0.1
1835000,50000,0.6,[54.56666504],8.988899506907028,3.2050797401698956,100,135772.41486608452,188358.7926045902,558065.0636981614,8763.974787401768,13809.457805758087,215.5788869929401,158.8009085256637,0.923076923076923,0.1
1840000,50000,0.6,[54.03995738],8.902133672967121,3.1741425363123983,100,135829.69464661888,188208.4754707821,558099.8113240148,8681.567096242541,13679.583265530717,215.64778945142004,158.7233293206371,0.923076923076923,0.1
1836000,50000,0.6,[54.56666504],8.988899506907028,3.2050797401698956,100,135772.41486608452,188358.7926045902,558065.0636981614,8763.974787401768,13809.457805758087,215.5788869929401,158.8009085256637,0.923076923076923,0.1
1837000,50000,0.6,[54.1339399],8.91761564197969,3.1796627832772235,100,135819.46921945742,188235.2922809518,558093.6211964447,8696.272660517527,13702.758791419836,215.63549491475007,158.73717208332033,0.923076923076923,0.1
500000,5000,0.6,[2879.98692363],92.49934394617081,57.2972972972973,100,49987.43728918173,370426.7169052297,543816.8439195126,110624.60017159616,183559.01380201854,180.18018018018017,226.27377712650238,0.923076923076923,0.33
700000,5000,0.6,[2594.25527846],68.35127707708219,46.53972148245081,100,59164.39196586309,311941.0793705425,579242.0733447328,91865.28389525512,153427.22637820928,194.40101279108796,200.45612630425316,0.923076923076923,0.33
