power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge
900000,30000,0.38,[213.12513938],30.088454736293603,8.485187757084264,35,122014.46495878522,216028.88493406054,570952.7265882324,19487.34622225296,51433.75424926461
800000,30000,0.38,[244.89761885],34.670462793502026,9.565191547191514,35,119606.93486434763,221424.3174843835,571981.0619840208,21840.688181758123,57675.94246421986
750000,30000,0.38,[260.03594348],37.21340899281002,10.256410256410263,35,118329.59197280722,224744.08023274262,572196.9011122714,23176.20391704056,61197.84169016451
800000,30000,0.38,[244.89761885],34.670462793502026,9.565191547191514,35,119606.93486434763,221424.3174843835,571981.0619840208,21840.688181758123,57675.94246421986
760000,30000,0.38,[257.77774055],36.95078829384627,10.157427991646466,35,118430.0815473496,224151.39791901968,572351.4774058957,22975.862209590123,60670.64270021791
770000,30000,0.38,[255.28142519],36.473776251871286,10.045514983516249,35,118588.11182438808,223463.88716030435,572483.2656957895,22740.20436489073,60049.95966446528
780000,30000,0.38,[250.90474143],35.70364711812629,9.820166195458452,35,119235.24129782103,222489.17034869993,572123.2053202016,22333.80063992396,58977.7892545136
775000,30000,0.38,[251.61984548],35.8174527872555,9.860066935662955,35,119090.7389721133,222622.6314695453,572244.9580093684,22399.12573450118,59150.30510181757
771000,30000,0.38,[254.33468419],36.40531286505811,10.004857913206248,35,118616.88092141307,223221.91939590254,572560.3354732431,22659.339447295064,59837.305733096844
772000,30000,0.38,[252.36494919],36.019954181999296,9.898038580029484,35,118980.23878435847,222811.1637606224,572293.2281968086,22473.708312665414,59347.17227336564
500000,40000,0.38,[248.84265955],40.593338756427336,11.339880871953357,35,116997.70111332268,228335.11356890743,571576.7830183065,24228.63260834877,63835.465702707705
700000,40000,0.38,[195.45576875],30.992857707491382,8.56559061815989,35,121715.07097184312,216152.7592145879,570574.1370198852,19206.795797641615,50615.78774387874
600000,40000,0.38,[221.95693803],35.97202964697991,9.87124463519315,35,119475.03001449398,221636.0580466081,571447.7722642013,21645.37760717651,57040.1531738302
550000,40000,0.38,[235.82070353],38.26328694725089,10.561763860008591,35,118080.94202421226,225114.84397164738,571550.5522830496,22940.843735498078,60453.43837411908
600000,40000,0.38,[221.95693803],35.97202964697991,9.87124463519315,35,119475.03001449398,221636.0580466081,571447.7722642013,21645.37760717651,57040.1531738302
560000,40000,0.38,[233.92196558],37.97531533553017,10.43046605220275,35,118279.82279418025,224483.72850523551,571618.8886659137,22723.180290011718,59883.50785023437
570000,40000,0.38,[229.90711737],37.46643311548297,10.235176205460709,35,118718.15360049596,223574.13304381512,571491.6260644197,22369.298700407486,58950.14718095562
580000,40000,0.38,[228.04967665],36.99462986679212,10.15259469025746,35,118865.1832156035,223074.03442064533,571545.5590674862,22192.492930228585,58483.72424128432
590000,40000,0.38,[224.0588241],36.37132398263153,9.972562435035409,35,119198.42603527113,222100.76716533097,571582.1673405538,21835.67479088713,57542.69462540226
585000,40000,0.38,[227.68741572],36.93137867199738,10.14027852294149,35,118836.21678474611,222946.162097313,571644.7789745365,22158.20240470417,58393.65305607376
590000,40000,0.38,[224.0588241],36.37132398263153,9.972562435035409,35,119198.42603527113,222100.76716533097,571582.1673405538,21835.67479088713,57542.69462540226
586000,40000,0.38,[227.61198314],36.91057254615775,10.137200667603814,35,118838.25416565467,222922.84702201394,571653.536394874,22150.78676936645,58374.11586487075
587000,40000,0.38,[227.03802825],36.84593990311308,10.11269946916865,35,118864.0377396209,222774.5843078598,571691.1311248252,22100.49919835232,58241.64732324511
588000,40000,0.38,[226.40875709],36.788734737714464,10.085836909871247,35,118891.49497113355,222614.7947915388,571731.787937645,22046.176339206617,58098.56895873345
589000,40000,0.38,[225.99281434],36.74568406383656,10.065787105405768,35,118943.90898920229,222529.8854770274,571704.3686696435,22010.80314582407,58005.186956063335
590000,40000,0.38,[224.0588241],36.37132398263153,9.972562435035409,35,119198.42603527113,222100.76716533097,571582.1673405538,21835.67479088713,57542.69462540226
500000,50000,0.38,[189.10962557],33.37040557304218,9.149801053715372,35,121053.57142507524,217309.02442455105,570811.5431267072,19682.09874786973,51799.112969719106
400000,50000,0.38,[212.53469667],38.308457626786485,10.61206590654936,35,118611.75871279178,223376.14509237642,571325.2032899281,22145.569395491308,58269.50296077589
500000,50000,0.38,[189.10962557],33.37040557304218,9.149801053715372,35,121053.57142507524,217309.02442455105,570811.5431267072,19682.09874786973,51799.112969719106
450000,50000,0.38,[199.849019],35.900779253613365,9.80317027104262,35,120192.95951639925,220126.15496803995,570776.0076154349,20826.213558845247,54802.90894554509
410000,50000,0.38,[209.53240254],37.749292776600726,10.41599935408406,35,118908.28663101583,222626.20018032915,571256.9452364981,21834.795421116156,57453.70291958
420000,50000,0.38,[207.95716786],37.32040843715032,10.300429184549358,35,119230.5123193221,222088.42356798248,571152.2452287605,21644.228974415528,56953.10188867109
430000,50000,0.38,[206.75399247],36.8829895211195,10.219785199812991,35,119440.12131410801,221757.97705475066,571043.1764564365,21507.78159324113,56594.07529016556
440000,50000,0.38,[204.9830377],36.74568406383656,10.119193221997367,35,119599.796147242,221473.32051311905,570910.674777953,21354.915987784363,56191.933277576354
450000,50000,0.38,[199.849019],35.900779253613365,9.80317027104262,35,120192.95951639925,220126.15496803995,570776.0076154349,20826.213558845247,54802.90894554509
445000,50000,0.38,[201.24060153],36.1924687106204,9.87846013835385,35,120138.07177383259,220595.95043161145,570612.8056897669,20976.189168162477,55196.55672210585
441000,50000,0.38,[204.77458326],36.74568406383656,10.107703825598374,35,119616.1641479208,221448.25161456078,570891.7963908194,21338.54798710553,56148.86493759841
442000,50000,0.38,[204.37784738],36.74568406383656,10.085836909871247,35,119647.33801612855,221400.48136991466,570855.86614947,21307.374118897817,56066.83846132267
443000,50000,0.38,[204.37784738],36.74568406383656,10.085836909871247,35,119647.33801612855,221400.48136991466,570855.86614947,21307.374118897817,56066.83846132267
444000,50000,0.38,[204.37784738],36.54851119660211,10.085836909871247,35,119657.33056158466,221369.82411109758,570859.438999066,21297.38157344168,56040.29574028617
445000,50000,0.38,[201.24060153],36.1924687106204,9.87846013835385,35,120138.07177383259,220595.95043161145,570612.8056897669,20976.189168162477,55196.55672210585
500000,5000,0.42,[2702.90096526],93.76001486338423,32.929518846412606,35,73920.64485913019,326342.5550116581,588460.6367138131,72011.95503074556,181041.0757830398
700000,5000,0.42,[2213.4691366],78.1693033171154,27.81735063873897,35,82758.02801544585,297760.51805328974,593321.5449728686,62972.32027339425,157596.16308869852
900000,5000,0.42,[1982.54260294],64.87122380438078,23.546266164293197,35,90217.99694805135,275783.375400302,596765.2276262193,55697.472824680415,139614.791343268
1100000,5000,0.42,[1617.91916589],56.65814125426877,19.385465773665402,35,97107.09725457274,259558.94577809924,594523.2977321733,48338.73014943737,121057.50949599707
1300000,5000,0.42,[1344.99557007],47.70109065886399,15.83983438241367,35,103064.26515864942,245565.22169037678,592072.7875395808,41526.96721581463,104104.65677233314
1500000,5000,0.42,[1191.54286488],39.57486017694027,13.694645801522412,35,107791.63264802854,235614.4010735488,589978.7604319898,36807.243181785656,92308.1965886457
1700000,5000,0.42,[893.99347101],33.073655199328385,11.064275983386116,35,112813.05301151056,224802.72223147273,585780.085361204,30622.894549805125,76458.38005091254
1900000,5000,0.42,[730.00696982],26.07444443166164,8.842071687749211,35,118047.12889846851,215291.31602459378,581702.9861366815,25199.135495328588,62955.755223970904
1800000,5000,0.42,[819.25933309],29.434732612378923,9.995715733114025,35,115342.95948961691,220156.47760607098,583921.7052201706,28035.529787587315,70027.53866137695
1750000,5000,0.42,[862.84170192],31.538308288624,10.588634084397682,35,114028.30181703795,222725.63034100155,584930.3162429744,29504.014216098643,73684.49736477026
1800000,5000,0.42,[819.25933309],29.434732612378923,9.995715733114025,35,115342.95948961691,220156.47760607098,583921.7052201706,28035.529787587315,70027.53866137695
1760000,5000,0.42,[857.97137804],31.25639170812008,10.514211524596009,35,114178.41672308715,222353.71846351994,584867.3454894732,29316.80031585573,73221.95537209742
1770000,5000,0.42,[843.15153402],30.624831548743224,10.329185491784685,35,114591.7851900639,221745.67528612484,584367.8807755526,28871.087547597614,72104.90022335209
1780000,5000,0.42,[829.68030693],30.083530861722835,10.161390749063827,35,115018.37834359446,221137.21826903257,583920.8116721065,28468.40480115326,71093.91682416912
1790000,5000,0.42,[821.81948895],29.6285048907203,10.041338923460222,35,115267.4322130802,220466.48629506852,583872.0291217277,28159.039217678346,70329.68711060355
1800000,5000,0.42,[819.25933309],29.434732612378923,9.995715733114025,35,115342.95948961691,220156.47760607098,583921.7052201706,28035.529787587315,70027.53866137695
1795000,5000,0.42,[821.35128528],29.593099250560083,10.03454266903259,35,115269.51432637806,220435.10171541217,583872.6249742982,28139.990879899124,70282.88725806777
1800000,5000,0.42,[819.25933309],29.434732612378923,9.995715733114025,35,115342.95948961691,220156.47760607098,583921.7052201706,28035.529787587315,70027.53866137695
1796000,5000,0.42,[821.39032564],29.595998786664495,10.0325297679354,35,115288.84505820193,220395.48311267112,583886.884432494,28135.717644040127,70272.79164245895
1797000,5000,0.42,[819.25933309],29.434732612378923,9.995715733114025,35,115342.95948961691,220156.47760607098,583921.7052201706,28035.529787587315,70027.53866137695
500000,10000,0.42,[1346.56273155],85.4425205086638,26.946107784431135,35,85680.37039283685,304179.93152234145,576044.2844394111,60057.69047725412,146963.03129520663
700000,10000,0.42,[1198.91297131],70.00327433309778,22.588652464728547,35,93082.06041591223,282233.90827917325,579687.8452797038,52657.61761141096,129028.20295447634
900000,10000,0.42,[959.96991031],57.335678279397776,18.043802969596456,35,100250.33537859845,260825.6474129151,581223.8598446927,44208.33756085621,108298.01659312134
1100000,10000,0.42,[854.96040571],46.6589959815965,15.146435654474049,35,106164.7991143407,246036.8054981358,581654.7342116286,38485.95083240945,94415.44386338424
1300000,10000,0.42,[731.71336788],38.312081054137494,12.825266462280926,35,111244.7629831508,234591.27931477092,580339.0930639516,33397.025933183606,81900.71806915579
1500000,10000,0.42,[524.23393105],32.52588728395235,9.66336383821989,35,116215.54072945117,222310.23943519572,577008.9563034492,26398.28269968312,64614.35878442359
1400000,10000,0.42,[611.74733728],35.72683528848402,11.068220247795168,35,113955.72635342136,228299.17690671736,578191.5073870524,29644.630759184904,72609.22057824855
1500000,10000,0.42,[524.23393105],32.52588728395234,9.66336383821989,35,116215.54072945115,222310.23943519572,577008.9563034492,26398.28269968312,64614.35878442359
1450000,10000,0.42,[570.81714804],33.61091253174482,10.360265929997084,35,115160.06344449891,224767.388891799,577977.4113561895,27954.803181096693,68462.47353611245
1500000,10000,0.42,[524.23393105],32.52588728395234,9.66336383821989,35,116215.54072945115,222310.23943519572,577008.9563034492,26398.28269968312,64614.35878442359
1460000,10000,0.42,[564.21268698],33.37723257910207,10.246301967248627,35,115527.83086282929,224395.41856888164,577615.2795415595,27715.47300085547,67868.9219346434
1470000,10000,0.42,[562.27013062],32.68944894615007,10.162662636037211,35,115776.37406580259,223529.72957175173,577856.6265850489,27456.813460837802,67247.1528097722
1480000,10000,0.42,[560.87995862],32.633284344671026,10.137242946611735,35,115833.69251440624,223341.2706026187,577891.2991875429,27392.16393941046,67089.25771909866
1490000,10000,0.42,[542.22564196],32.61215639946984,9.916873163141815,35,116043.56904774107,222840.53153160005,577446.8681982481,26920.22683769659,65906.1717029801
1485000,10000,0.42,[549.93491043],32.53702977037521,10.021321961620473,35,115897.28934669637,222906.1852960271,577821.2996508061,27109.652346484858,66379.7381072142
1490000,10000,0.42,[542.22564196],32.61215639946984,9.916873163141815,35,116043.56904774107,222840.53153160005,577446.8681982481,26920.22683769659,65906.1717029801
1486000,10000,0.42,[550.19994467],32.489490740928034,10.021321961620473,35,115924.22606596346,222845.89240325143,577844.9890156065,27102.680469399824,66363.43219513689
1487000,10000,0.42,[550.19994467],32.489490740928034,10.021321961620473,35,115924.22606596346,222845.89240325143,577844.9890156065,27102.680469399824,66363.43219513689
1488000,10000,0.42,[548.19755698],32.52598117604759,9.995193620169402,35,115953.92732320151,222846.89748259351,577744.1042985909,27057.65441931707,66250.53185322903
500000,20000,0.42,[574.65629729],67.94059943330342,20.138979374243476,35,98974.45608944037,271723.6867287151,569377.7797711942,44117.50761757948,106029.56160279055
700000,20000,0.42,[474.77467994],56.01423780211479,16.467499530785915,35,105140.76482150871,254067.55496007617,571269.9954609836,37536.94097381035,90174.95109205124
900000,20000,0.42,[397.03307928],44.939785362262,13.160368397567963,35,111694.35289522796,238026.74978672923,571794.2844101753,31339.73076588729,75318.01550085939
1100000,20000,0.42,[358.05877172],36.94267515923568,10.700577502958533,35,115957.30263015462,226144.185559696,572829.3820818816,26699.772762655037,64318.03017369959
1300000,20000,0.42,[286.41760442],27.896995708154492,8.154506437768248,35,121269.8303325677,213938.82236844566,571630.249520947,21117.576382142146,50917.349032020415
1200000,20000,0.42,[326.91522736],32.20594720065493,9.505511043952692,35,118467.45069531268,219998.41386443487,572674.9975633252,24078.625192201394,58035.09756896867
1150000,20000,0.42,[342.2313262],34.40528592801503,10.067973079604684,35,117209.85508525197,222684.73309697016,573023.5300582789,25304.4191188898,60978.08661220303
1200000,20000,0.42,[326.91522736],32.20594720065493,9.505511043952692,35,118467.45069531268,219998.41386443487,572674.9975633252,24078.625192201394,58035.09756896867
1160000,20000,0.42,[339.41376058],33.965111997126755,9.97077400220295,35,117403.22709793026,222173.0759044479,573017.824196334,25081.25606044781,60441.8755939768
1155000,20000,0.42,[340.87680072],34.17833161333145,10.009362840632877,35,117313.34210026966,222320.2834737453,573093.272018517,25171.14105810841,60660.077877627606
1160000,20000,0.42,[339.41376058],33.965111997126755,9.97077400220295,35,117403.22709793026,222173.0759044479,573017.824196334,25081.25606044781,60441.8755939768
1156000,20000,0.42,[340.8026342],34.167112454560154,10.004708557383482,35,117326.72492131965,222299.75780693957,573088.1483284478,25162.53323393799,60639.621004832086
1157000,20000,0.42,[340.8026342],34.167112454560154,10.004708557383482,35,117326.72492131965,222299.75780693957,573088.1483284478,25162.53323393799,60639.621004832086
1158000,20000,0.42,[339.43419956],33.968090720124025,9.971313096412544,35,117401.9707311,222175.1327111976,573018.8794763698,25082.512427278067,60444.92543902664
500000,30000,0.42,[398.20704777],58.78251851878504,16.885905307919828,35,105505.34201010506,254665.3198335394,568853.4926399157,36788.70078347499,88016.5981616945
700000,30000,0.42,[322.38021319],45.626523990891314,13.293035735353335,35,112314.23685053037,237259.42948394286,569882.2910119683,30155.561932292097,72139.28889315904
900000,30000,0.42,[263.31895092],36.383240713555196,10.810689297933022,35,117253.8427899222,224960.22792918724,569944.3919955455,25103.875246150732,60037.091201589465
1100000,30000,0.42,[196.90446815],27.44504020829676,8.021223519335955,35,122955.43049990722,212445.27167131793,568350.9462108894,19273.11593965026,46084.269035329475
1000000,30000,0.42,[231.28507294],31.556503198294237,9.552238805970148,35,120057.65373109028,219006.79815461894,569180.1129022895,22399.318550359603,53551.00567159122
950000,30000,0.42,[248.56302148],34.13419991285936,10.290309417674461,35,118637.75625325297,222341.6432940244,569482.6727904114,23938.222702005503,57232.28913890043
1000000,30000,0.42,[231.28507294],31.556503198294237,9.552238805970148,35,120057.65373109028,219006.79815461894,569180.1129022895,22399.318550359603,53551.00567159122
960000,30000,0.42,[245.61015822],33.66744601609229,10.122758410384268,35,119157.82158332059,221722.14163963604,569151.8710061965,23638.705558238806,56517.12899164416
970000,30000,0.42,[243.40659845],33.3090272165307,10.051477640206699,35,119318.27542495409,221160.28937555655,569274.7482713186,23446.594924464876,56055.90983636822
980000,30000,0.42,[240.06914443],32.81654066586947,9.942345268156757,35,119421.57928672616,220662.49538633742,569301.8583817967,23193.329553165866,55447.677355865715
975000,30000,0.42,[240.37374205],32.86246440270944,9.998974755993743,35,119395.13852923035,220804.6372072048,569292.3106988107,23270.613228456186,55627.44567042804
971000,30000,0.42,[240.92188936],32.94301069222509,10.008569399114293,35,119380.41619970067,220870.61568329987,569288.6563835458,23302.696394356484,55705.53696768491
972000,30000,0.42,[240.83061908],32.93068276201248,10.006274278213425,35,119388.16443702116,220848.56321988287,569292.6751866371,23295.667373735385,55688.568812931066
973000,30000,0.42,[240.83061908],32.93068276201248,10.006274278213425,35,119388.16443702116,220848.56321988287,569292.6751866371,23295.667373735385,55688.568812931066
974000,30000,0.42,[240.43791207],32.87204591529161,10.0,35,119394.15730034064,220810.80084965494,569292.3611904917,23274.126032184926,55636.01646521876
500000,40000,0.42,[284.25876652],46.348142075143734,13.898223370549399,35,112099.87406073287,237421.90556037906,569156.8063345384,29757.84875166679,70987.70601317074
700000,40000,0.42,[234.08814201],37.571376730998836,11.144086440392517,35,117197.40174010448,224919.57818276694,569369.3751055637,24742.40165308256,59024.18154788732
900000,40000,0.42,[177.26452821],27.99618208871641,8.399018472450791,35,122202.50460160215,212350.2156609064,568971.6456704832,19198.76688578722,45788.67016240351
800000,40000,0.42,[206.04534288],32.59423365693873,9.762690023250885,35,119678.10355725208,218604.96905171653,569267.340216915,22001.846649911287,52481.214286279035
750000,40000,0.42,[220.50403449],35.07397040369489,10.447761194029852,35,118557.64042883058,221949.52245760796,569068.1734220961,23411.867044689545,55847.45928615979
800000,40000,0.42,[206.04534288],32.59423365693873,9.762690023250885,35,119678.10355725208,218604.96905171653,569267.340216915,22001.846649911287,52481.214286279035
760000,40000,0.42,[218.0363799],34.62388809994524,10.330840585670368,35,118679.92291430812,221264.71753888874,569266.9163331211,23157.83656021842,55242.00547960573
770000,40000,0.42,[213.00317898],33.904564990524634,10.092361134221342,35,118939.82984647664,219887.16981984527,569657.2125156773,22649.83355560437,54031.36482285149
780000,40000,0.42,[209.75980852],33.34610435542143,9.938686122382586,35,119239.42693578255,219303.46586053673,569512.5730738357,22352.08166497207,53319.39658442442
775000,40000,0.42,[211.14312558],33.590766834878174,10.00422944146278,35,119105.58325035163,219513.08791176113,569614.2027953195,22475.12570878347,53613.83967289146
780000,40000,0.42,[209.75980852],33.34610435542143,9.938686122382586,35,119239.42693578255,219303.46586053673,569512.5730738357,22352.08166497207,53319.39658442442
776000,40000,0.42,[210.85081906],33.53760800227609,9.99037958737437,35,119131.24622599437,219472.74688425512,569591.882701034,22449.46273314072,53552.43177353572
500000,50000,0.42,[225.674496],39.06694759937495,12.031910567450652,35,116169.15124307689,226160.3472804913,569866.6987643766,25301.83657817717,60268.07318879948
700000,50000,0.42,[171.73682889],29.687045295307612,8.972607587735256,35,121198.02188968945,213631.22455345202,569356.0714001008,19704.37246697144,46931.89650400947
600000,50000,0.42,[199.37379129],34.27888420431849,10.535839790307875,35,119210.32482807068,220190.9171509134,568954.9634967902,22623.996569304665,53880.59800417728
700000,50000,0.42,[171.73682889],29.687045295307612,8.972607587735256,35,121198.02188968945,213631.22455345202,569356.0714001008,19704.37246697144,46931.89650400947
650000,50000,0.42,[186.98186677],31.880708704743057,9.722530974419524,35,120157.406104342,217123.86338745645,569067.1292870543,21213.557910184245,50530.71755525632
610000,50000,0.42,[198.20332405],34.07132273245934,10.487766735463653,35,119360.53026082474,219952.91351624872,568890.8811203056,22519.090351049475,53628.94694345995
620000,50000,0.42,[195.18214884],33.56041441568337,10.126048789105711,35,119764.8959019932,218763.1786185738,568972.3019201357,22017.014860582043,52447.04347525908
630000,50000,0.42,[193.3056201],33.152166344371466,10.036144324993458,35,119783.4988713433,218415.41853855862,569042.9196444656,21836.51627547972,52016.78626325031
640000,50000,0.42,[189.79141849],32.49147133267304,9.87124463519315,35,119886.50418497075,217563.8213313864,569287.2780757421,21484.459829555504,51177.62215322162
635000,50000,0.42,[190.47524945],32.58373749348231,9.903332581477416,35,119855.9369520461,217742.83528168412,569236.478586098,21552.64065054841,51340.1336409691
631000,50000,0.42,[191.38172461],32.75174369054143,9.94586783974114,35,119809.9096931688,217991.74636915026,569167.8875418962,21646.376103282102,51563.60131334736
500000,5000,0.47,[2725.43050969],101.9015778923065,37.53480165014753,35,68887.64381463025,347010.1991989491,567407.1006671727,83268.13632189858,186761.6184025976
700000,5000,0.47,[2511.20074208],86.98009595659026,32.78598301533599,35,75573.59915035652,320087.19499884866,577292.7024297582,74966.5644547261,168481.6598130156
900000,5000,0.47,[2361.3128705],73.3674285115344,27.1955101398178,35,82913.59614478843,293585.2893851079,586013.2333372999,65943.43590388064,149406.44367565526
1100000,5000,0.47,[2127.97708466],60.963097671282,23.243541286989597,35,90260.32996478355,272942.9237593621,589840.3036619452,58532.296750490576,132864.3370538498
1300000,5000,0.47,[1770.19257679],51.48669198572941,19.776278067569063,35,96797.83363877854,257215.35516031343,589307.378837783,51396.90111512496,116343.11937695989
1500000,5000,0.47,[1249.43618129],43.61145283876162,16.34692066643123,35,102966.23494364606,242145.41912036293,586664.581895514,43379.42711471341,97172.54981275178
1700000,5000,0.47,[1148.10647639],36.95951894943551,13.419188503884016,35,107538.81412689785,231610.34045266308,585711.4516848117,37460.542171110144,84594.7254667732
1900000,5000,0.47,[1015.35838842],30.61130093006334,11.064240253656465,35,112140.78661404694,223074.44792237785,582972.6407282117,32065.152805626203,72767.96750885744
2100000,5000,0.47,[838.93498024],25.037908379423893,8.190242043342433,35,117252.6519100366,211952.29026470552,580604.4283810725,25255.263999838797,57883.341864540416
2000000,5000,0.47,[969.23269198],27.93295262764521,9.341972283958569,35,114484.01045917746,217314.34600555338,582248.5533883022,28360.013666143415,65078.78504879301
1950000,5000,0.47,[999.25199395],29.345260321193024,10.057931564733323,35,113294.93311284282,219742.50740680148,582915.0695738074,29982.77119857313,68536.57566618445
2000000,5000,0.47,[969.23269198],27.93295262764521,9.341972283958583,35,114484.01045917746,217314.34600555344,582248.5533883023,28360.01366614343,65078.78504879317
1960000,5000,0.47,[995.11336358],29.01968091138133,9.87124463519315,35,113370.20392011083,219029.67130818195,583095.5624006394,29562.40445270056,67676.68524000006
1955000,5000,0.47,[1001.26616751],29.38526112766681,10.030116434403865,35,113282.93607445832,219687.4813060468,582963.2112441777,29943.79838712148,68479.87847156823
1960000,5000,0.47,[995.11336358],29.01968091138133,9.87124463519315,35,113370.20392011083,219029.67130818195,583095.5624006394,29562.40445270056,67676.68524000006
1956000,5000,0.47,[1003.26320933],29.42214238569315,10.004470526504774,35,113253.27561815313,219672.3008672462,582994.7304612817,29909.676286339647,68433.38356836027
1957000,5000,0.47,[999.956255],29.23387499620354,9.93895894697215,35,113253.06848279231,219459.50998448857,583016.4349117769,29747.037492166233,68086.52985379953
500000,10000,0.47,[1431.32415554],94.72286046297823,32.35026854434359,35,78074.9407693467,326322.92251635576,560432.8554533954,72184.75826590811,157795.16746490586
700000,10000,0.47,[1258.11893751],78.2436908845352,26.786395212955824,35,86378.13027857673,300173.5709301851,566849.273442478,62743.71746166815,137341.7982706498
900000,10000,0.47,[1107.33562378],64.18932574554373,22.24672942952546,35,93128.0021419889,276943.94090880494,573105.645718538,54239.73997304331,118988.98216752756
1100000,10000,0.47,[951.2613582],52.824727285903556,18.541214312516942,35,99774.16245864872,258475.40917737174,575854.6429190659,46872.7965357642,102877.47086903347
1300000,10000,0.47,[830.11556454],43.36017611957591,15.265293202841224,35,105492.01427236272,242983.25718004865,577453.9030143142,40120.9942439457,88249.16533645795
1500000,10000,0.47,[679.97634377],36.58820550798096,12.809931500367023,35,111272.04646980754,231451.62911646452,575983.8276659346,34440.429679182256,75604.97427276119
1700000,10000,0.47,[488.65169616],30.892818403276134,9.286152928371484,35,115379.86023135329,218869.536315869,574705.606711285,26552.089891101667,58316.95128661671
1600000,10000,0.47,[587.85320666],33.74394259644049,11.229674822531354,35,113336.00562119468,225435.98053464605,575462.6880554943,30851.058598187912,67704.01815333251
1700000,10000,0.47,[488.65169616],30.892818403276134,9.286152928371484,35,115379.86023135329,218869.536315869,574705.606711285,26552.089891101667,58316.95128661671
1650000,10000,0.47,[507.85785521],32.27871945726577,9.879921576684382,35,114727.56128323876,220781.79942445256,574960.6527501988,27829.94328180198,61053.95760489822
1610000,10000,0.47,[560.05740265],33.15331041067485,10.764472612890188,35,114236.16672586577,224237.7818458139,574510.1091117444,29861.071425716644,65508.22652695793
1620000,10000,0.47,[550.16394608],32.904649353187665,10.589674616050011,35,114366.96090965605,223474.53511894142,574632.904448078,29447.646271115445,64603.60581283511
1630000,10000,0.47,[540.83342307],32.58330295286592,10.403397027600846,35,114589.47293378688,222509.4453638713,574825.7200136726,28997.86029945492,63624.04863857
1640000,10000,0.47,[515.69799872],32.818252413648366,10.033222281605774,35,114513.5517861012,221675.56394749653,574780.4823659001,28235.779355612904,61941.2699060085
1650000,10000,0.47,[507.85785521],32.27871945726581,9.879921576684382,35,114727.56128323874,220781.79942445262,574960.6527501987,27829.94328180199,61053.95760489825
1645000,10000,0.47,[513.56705341],32.660424362168214,9.976233427826926,35,114634.65986702067,221276.79173117952,574881.9414250511,28089.50138296737,61625.23651809435
1641000,10000,0.47,[516.08648094],32.68225736401357,10.021321961620473,35,114603.71718679818,221463.44904317064,574849.3623615027,28189.41961542175,61843.82924275548
1642000,10000,0.47,[516.22637525],32.66496279247093,10.021321961620473,35,114614.61187022756,221442.08900750134,574857.1336320837,28186.798768160454,61838.620612413615
1643000,10000,0.47,[516.22637525],32.66496279247093,10.021321961620473,35,114614.61187022756,221442.08900750134,574857.1336320837,28186.798768160454,61838.620612413615
1644000,10000,0.47,[515.98807582],32.66455610782692,10.01728161879511,35,114616.40698616936,221427.0733041399,574859.5607546828,28178.079650865573,61819.498281940476
1645000,10000,0.47,[513.56705341],32.660424362168214,9.976233427826926,35,114634.65986702067,221276.79173117952,574881.9414250511,28089.50138296737,61625.23651809435
500000,20000,0.47,[706.34085558],78.26723142782124,25.41303812083558,35,91672.67719481696,294638.1957878374,557076.1192813925,56360.92589052551,121272.95979148091
700000,20000,0.47,[545.7744278],63.45177686975973,20.40670776191667,35,99443.74482784676,269277.26992549247,562846.338302478,46600.61215175593,100124.60590342172
900000,20000,0.47,[448.89735273],52.08050102111606,16.424993812883585,35,105689.36014651066,250444.41195681362,566442.2496339063,39054.73718332844,83918.14374214782
1100000,20000,0.47,[399.20144108],41.95091919216752,13.163554860987961,35,111026.54076673157,234357.08661155106,569872.7790379022,32772.204379501745,70588.03857977287
1300000,20000,0.47,[349.87452432],34.74991442812217,10.825051352250924,35,115878.42358950399,223594.12912038868,570072.7674787964,27936.553294101806,60252.23601313498
1500000,20000,0.47,[294.15263732],26.460481970665114,8.223937189073482,35,120925.83146940614,212069.39187948388,569860.1439130363,22255.93933536441,48129.08046534498
1400000,20000,0.47,[331.88274577],30.48162078851331,9.381663113006383,35,117652.99095852397,217821.51269180985,570777.504915114,25071.36079794249,54216.90197612255
1350000,20000,0.47,[342.3287944],32.181017391974265,9.91566081908068,35,116751.918245291,219878.33696716942,570932.0490637872,26189.364337546518,56596.63524151829
1310000,20000,0.47,[350.89334505],34.18485537429967,10.539183044456594,35,115974.50021121319,222653.36514668277,570418.7658693217,27475.831971577187,59312.01393481876
1320000,20000,0.47,[353.28380329],33.793644846473626,10.257447254242633,35,116059.70835572144,221662.66201041007,570873.4379323828,27048.97333351475,58451.88599938849
1330000,20000,0.47,[350.77113332],33.45961052216972,10.169884521093522,35,116275.4233837184,221263.65195912204,570815.4743023083,26847.862573639526,58018.36397441261
1340000,20000,0.47,[348.24006025],33.03925717545616,10.098073117728902,35,116366.8653134269,220827.2014026648,570921.2908164043,26648.930172880548,57589.001951269005
1350000,20000,0.47,[342.3287944],32.181017391974265,9.91566081908068,35,116751.918245291,219878.33696716942,570932.0490637872,26189.364337546518,56596.63524151829
1345000,20000,0.47,[343.76320742],32.37637299760962,9.971735497073663,35,116589.43860011309,220092.8714604328,571024.0080115467,26309.69110549339,56855.68899403428
1341000,20000,0.47,[346.76750687],32.83185856130161,10.05859996487034,35,116439.76043938655,220556.97707131424,570984.0920122407,26537.47378327111,57347.93724008828
