power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,5000,0.5,[1269.93377255],42.92247589049373,18.960674783992616,60,130086.40455137007,259885.12422106552,540242.6317221584,49153.63320825333,87102.8805085999,179.10084698056858,160.42915374253948
700000,5000,0.5,[853.91304506],28.4842507509839,12.380879001759567,60,148878.89034221935,234106.06639549622,531748.3668400542,35255.66596595586,62346.82858478834,178.45034826525546,151.01808808245923
900000,5000,0.5,[576.01075311],19.230704744506262,8.079973372568908,60,163229.22718663595,218862.4522302749,521375.12386042124,25056.19154603615,44258.50623459356,177.00617953940178,146.209496274945
1100000,5000,0.5,[343.49779222],11.631511250808872,4.761904761904745,60,175219.67524431137,205940.98236845544,512186.78210687934,15861.837243598946,27983.800171086135,176.36684303350972,142.51578767707798
1300000,5000,0.5,[138.32637444],4.701616800138363,1.9611179393691742,60,186113.20409650015,193815.50646270582,503507.3028020494,6834.506334854305,12025.054684432323,176.32892456947988,139.418535021551
1200000,5000,0.5,[232.89976809],7.830687830687829,3.216642741935966,60,180851.4685490806,199571.69771133506,507647.4979301245,11050.25984598112,19482.848684870984,176.36684303350972,141.09347442680775
1300000,5000,0.5,[138.32637444],4.701616800138363,1.9611179393691742,60,186113.20409650015,193815.50646270582,503507.3028020494,6834.506334854305,12025.054684432323,176.32892456947988,139.418535021551
1250000,5000,0.5,[182.27309797],6.162100028306041,2.556500504596613,60,183419.1583687369,196393.78792488627,505823.2581651857,8840.053448751858,15569.020360391094,176.52807879602062,140.14442896783316
1300000,5000,0.5,[138.32637444],4.701616800138363,1.9611179393691742,60,186113.20409650015,193815.50646270582,503507.3028020494,6834.506334854305,12025.054684432323,176.32892456947988,139.418535021551
1260000,5000,0.5,[176.40229415],5.9709838610543775,2.48021423994941,60,183732.63552803177,196050.78709938566,505568.57093049213,8581.829443447694,15111.9375386898,176.52621550507388,140.0560224089636
1255000,5000,0.5,[180.77511393],6.112502110305996,2.5389331699019815,60,183445.11991941213,196302.8624044685,505818.52213283756,8777.050381861769,15457.198107574317,176.5599036777138,140.13947511639154
1260000,5000,0.5,[176.40229415],5.9709838610543775,2.48021423994941,60,183732.63552803177,196050.78709938566,505568.57093049213,8581.829443447694,15111.9375386898,176.52621550507388,140.0560224089636
1256000,5000,0.5,[180.77511393],6.112502110305982,2.5389331699019833,60,183445.11991941187,196302.8624044688,505818.52213283756,8777.050381861767,15457.198107574295,176.55990367771378,140.13947511639202
1257000,5000,0.5,[180.71214693],6.110875138562093,2.538167159414028,60,183450.1838606689,196302.52469714137,505811.1363300976,8774.653562676169,15452.937341782173,176.55719656998684,140.14070510107064
1258000,5000,0.5,[180.43213534],6.10364006377911,2.5347607430544827,60,183472.70809360917,196301.0123642727,505778.2919765574,8763.989909191701,15433.980995267937,176.54515817600517,140.14617479110527
1259000,5000,0.5,[177.16474092],5.994722900893895,2.489561819942701,60,183696.53079486077,196084.24740291538,505606.4579815238,8613.711759228181,15168.50037293541,176.52957431526457,140.0560224089636
500000,10000,0.5,[536.46965084],32.83206937132887,13.843400183193566,60,149099.05101856973,243472.5834608312,521461.4179988495,35764.205358577456,62185.26584500846,175.4716900545956,157.53356184455836
700000,10000,0.5,[375.75891861],20.581524685295815,8.610651985202907,60,163479.31643365228,222113.58616821512,516616.7342236296,24581.48024865092,42799.13929599484,175.92415234005622,149.30484415388358
900000,10000,0.5,[227.48908666],11.68095625113263,4.851342784468059,60,175989.69177805044,206555.02887134676,509446.6616687939,14990.680271132525,26107.0377818607,175.87552165532705,143.80410300053205
1100000,10000,0.5,[95.38150784],4.853750704350233,2.0190161485399427,60,186125.5675610366,194208.89035786325,502689.58358690934,6598.704456044334,11479.208089953228,176.2247910997483,140.00517392104044
1000000,10000,0.5,[158.22677751],8.060532499384768,3.3280059308039824,60,181679.23358293183,200137.15717251692,505526.6657035516,10641.157017016625,18524.999430497734,175.76726194399274,141.67211979583735
1100000,10000,0.5,[95.38150784],4.853750704350233,2.0190161485399427,60,186125.5675610366,194208.89035786325,502689.58358690934,6598.704456044334,11479.208089953228,176.2247910997483,140.00517392104044
1050000,10000,0.5,[126.36781009],6.50923370302165,2.6673988891724933,60,183540.05296488735,196986.30908027056,504700.9402153983,8658.823469212852,15071.745428566284,176.30338700705474,140.72288486730912
1010000,10000,0.5,[153.50340059],7.809083029973408,3.232605421122539,60,181884.0510675906,199693.84619171024,505448.5762762736,10345.274119038962,18008.905051907564,175.8712610603155,141.602876106475
1020000,10000,0.5,[141.9504321],7.386007392644848,2.9989524243047008,60,182833.55723951806,198898.80305750933,504613.97651423083,9708.502074522255,16899.211761344246,175.74692442882252,141.33452463954907
1030000,10000,0.5,[136.2088812],7.055380952608999,2.876152483044308,60,183100.9408906887,198186.46943668797,504643.0744916804,9318.572154408257,16220.219561644803,175.9489991249197,141.10760738253947
1040000,10000,0.5,[130.76200114],6.751203150388063,2.761280298656388,60,183308.5099855807,197537.41765032336,504697.41493081185,8955.436201322818,15587.997565465294,176.15710090823117,140.9256807265849
1050000,10000,0.5,[126.36781009],6.50923370302165,2.6673988891724933,60,183540.05296488735,196986.30908027056,504700.9402153983,8658.823469212852,15071.745428566284,176.30338700705474,140.72288486730912
1045000,10000,0.5,[128.35100136],6.615176619940251,2.7093271380421555,60,183434.70225740818,197207.98702866407,504724.36364085926,8789.930477938817,15299.983672452874,176.25121895282217,140.79083958079386
1050000,10000,0.5,[126.36781009],6.50923370302165,2.6673988891724933,60,183540.05296488735,196986.30908027056,504700.9402153983,8658.823469212852,15071.745428566284,176.30338700705474,140.72288486730912
1046000,10000,0.5,[127.86140011],6.587063062836701,2.6985532653883126,60,183466.79279021456,197133.10215735302,504730.315209775,8755.320766167268,15239.774232713184,176.27073683806464,140.75327480512166
500000,20000,0.5,[203.10033578],22.847731296677825,8.920158198598134,60,164767.94586084466,224391.24582462557,510671.743311155,22903.048949326403,39380.39570658762,175.24640698527506,151.88021938723838
700000,20000,0.5,[117.24707377],12.238768962523224,4.7630529948824005,60,178501.29087022512,206488.00908075826,504786.95217515354,13238.520575812317,22764.000607280606,175.0679172888191,144.27707756465497
900000,20000,0.5,[43.27850422],4.414794762392162,1.7502266631711763,60,187429.62034476447,192891.83894786605,501012.3568877412,5132.798219428344,8819.693549967533,176.37634250404082,139.95694207525474
