power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250000,30000,0.85,[294.47346534],44.711784661305714,27.756838013108137,60,124768.30464111966,277184.66325110395,486214.30712817895,67331.65956259302,73294.39616953467,162.70982429480148,186.27617160480457
450000,30000,0.85,[136.16859378],17.95966708644217,12.564055772808715,60,158341.36595878945,219140.81330811343,504097.861022588,30926.43860994094,33657.31051925358,173.14048361820056,154.88203261846303
650000,30000,0.85,[46.7904266],5.643738977072303,4.008228483664825,60,180483.84559149973,195229.91025248292,502218.883739962,10719.75095214579,11664.927703851814,176.36684303350972,142.50845196403935
850000,30000,0.85,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
750000,30000,0.85,[8.73037796],1.0504593365565142,0.7502010024984984,60,190983.02445367523,187650.54744106706,497740.5770905648,2077.559954123394,2260.3639563421398,176.35333217549132,139.22631487538786
700000,30000,0.85,[29.11704506],3.5120218827335195,2.473367137696627,60,185529.2660024642,192024.36052305924,499669.961951293,6790.007181594759,7388.170143549032,176.04085354206384,141.21380647153958
660000,30000,0.85,[41.10129462],4.957530745305993,3.5147612427415424,60,181997.43439768892,194067.1984979232,501641.93729377416,9467.082308208746,10301.59859519196,176.38983319425677,141.97986573456876
670000,30000,0.85,[36.90554536],4.451450434073928,3.135394783265909,60,183169.80245488783,193105.58832233644,501260.03096574417,8517.80276948214,9268.615033168522,176.4382608683681,141.4722903969546
665000,30000,0.85,[39.81790581],4.80273174027657,3.4084556173820753,60,182342.74017734738,193726.21930850626,501586.26048090134,9182.65942644478,9992.031088838325,176.43557532033094,141.77004900400576
670000,30000,0.85,[36.90554536],4.451450434073928,3.135394783265909,60,183169.80245488783,193105.58832233644,501260.03096574417,8517.80276948214,9268.615033168522,176.4382608683681,141.4722903969546
666000,30000,0.85,[39.22847514],4.731636154268668,3.3319291085725666,60,182592.0120818815,193585.10962009273,501450.70665018156,9029.81466547295,9825.861361098432,176.40158921793326,141.6737595732395
667000,30000,0.85,[38.72270232],4.6706311582824185,3.294285136940886,60,182586.84647224043,193431.54075886824,501590.3021372282,8923.836005188401,9710.508592878201,176.5103392213869,141.62925003964773
668000,30000,0.85,[38.53018653],4.647410406249975,3.2800501595562963,60,182620.89745281453,193436.53822156292,501544.3009252179,8885.422042581144,9668.68253322307,176.49625883292646,141.6666201718834
669000,30000,0.85,[37.87763188],4.568700969606245,3.2298436808771953,60,182684.79357429757,193254.68959639722,501637.0470932822,8745.847350268186,9516.76193194987,176.58787649474962,141.59718100083796
250000,50000,0.85,[130.75762212],22.318339100346023,16.607552096415365,60,152940.21381042022,224860.6975935608,504486.35053061374,34956.763178938,38025.11231319198,173.01038062283737,158.64063427870502
450000,50000,0.85,[45.59191776],7.462919318388639,5.363408341280731,60,178251.64423109253,197860.37840512372,502184.95665707986,12789.269505935754,13908.834149829963,175.90444546230347,143.955166883844
650000,50000,0.85,[0.],0.0,0.0,60,193903.1005009322,186005.7023159692,496091.19718309864,0.0,0.0,176.05633802816902,138.43026259631154
550000,50000,0.85,[17.5404616],2.7195994211035077,1.9778469160004057,60,187328.7891328903,190438.69526667235,499124.39158274257,4968.136291071421,5402.664367467797,176.29883648201366,140.68968837689792
500000,50000,0.85,[30.1064143],4.7656871233647236,3.4582370316609,60,182984.94490695637,193316.87271546136,501219.1827877123,8470.425534867232,9211.639569165169,176.49316813224698,141.79475402253942
460000,50000,0.85,[43.16307044],7.105077417544351,5.061995133609022,60,179024.16134815718,197268.75512794603,501891.4529410809,12162.773235620614,13227.411952265667,175.90309140243966,143.679151069736
470000,50000,0.85,[39.54410793],6.4739066293878755,4.597566480958388,60,179910.3143733326,195987.81843676866,502103.3318357691,11144.113086514877,12119.62383205252,176.28130236653624,143.03968534884652
480000,50000,0.85,[35.77634696],5.807733671608969,4.123324286882024,60,181296.63950195696,194973.3898045214,501539.98589512083,10078.49303969835,10960.663026153596,176.24388917852568,142.52171050613984
490000,50000,0.85,[33.25904994],5.308267227904025,3.8608218062081736,60,181809.68820928087,193861.54265119619,502008.26684327633,9352.865679858134,10171.336468421689,176.69172353675174,141.89379746263893
500000,50000,0.85,[30.1064143],4.7656871233647236,3.4582370316609,60,182984.94490695637,193316.87271546136,501219.1827877123,8470.425534867232,9211.639569165169,176.49316813224698,141.79475402253942
495000,50000,0.85,[31.6030085],5.02614984523747,3.6386531651890426,60,182508.60678436872,193625.8864145455,501461.2331712911,8886.294515074529,9663.94575541106,176.5141664563945,141.86447347303792
