power,energy,effi,storage,charge,discharge,profit,Revenew
316500,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[-0.60685254],40202.468893593774
316100,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[30.72404972],40202.468893593774
316200,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[22.89132415],40202.468893593774
316300,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[15.05859859],40202.468893593774
316400,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[7.22587302],40202.468893593774
316500,35000,0.6,[5.46440968],0.914252483184909,1.4285714285714286,[-0.60685254],40202.468893593774
110000,40000,0.6,[5.73433438],1.675025058450211,1.4285714285714286,[15962.29958997],45309.31131722919
170000,40000,0.6,[5.72860005],1.3393493663918277,1.4285714285714286,[10107.46226513],43829.07930049321
230000,40000,0.6,[4.77223705],1.1157512502237696,1.4285714285714286,[4982.32259296],39624.875726117185
290000,40000,0.6,[4.31152025],0.8404494841476061,1.4285714285714286,[201.83701208],36240.14816659289
350000,40000,0.6,[0.],0.0,0.0,[0.],0.0
310000,40000,0.6,[0.],0.0,0.0,[0.],0.0
300000,40000,0.6,[0.],0.0,0.0,[0.],0.0
295000,40000,0.6,[0.],0.0,0.0,[0.],0.0
291000,40000,0.6,[4.31152025],0.8404494841476061,1.4285714285714286,[125.49109923],36240.14816659289
292000,40000,0.6,[4.31152025],0.8404494841476061,1.4285714285714286,[49.14518637],36240.14816659289
293000,40000,0.6,[0.],0.0,0.0,[0.],0.0
292500,40000,0.6,[4.31152025],0.8404494841476061,1.4285714285714286,[10.97222994],36240.14816659289
293000,40000,0.6,[0.],0.0,0.0,[0.],0.0
292600,40000,0.6,[4.31152025],0.8404494841476061,1.4285714285714286,[3.33763866],36240.14816659289
292700,40000,0.6,[0.],0.0,0.0,[0.],0.0
110000,45000,0.6,[5.72860005],1.6748012286391483,1.4285714285714286,[13653.61893926],45289.72167505123
170000,45000,0.6,[4.30720873],1.2581551879543806,1.4285714285714286,[8232.36107961],38737.13708583582
230000,45000,0.6,[4.30290152],1.006020384774667,1.4285714285714286,[3204.5859596],37390.48199126295
290000,45000,0.6,[0.],0.0,0.0,[0.],0.0
250000,45000,0.6,[4.29859862],1.0050143643898926,1.4285714285714286,[1589.02452574],37368.38238495606
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
260000,45000,0.6,[4.29859862],1.0042796572077028,1.4285714285714286,[781.38845856],37363.256848999794
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
265000,45000,0.6,[4.29859862],0.9334631945678242,1.4285714285714286,[381.31070532],36863.0911308276
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
266000,45000,0.6,[4.29859862],0.9301846872600095,1.4285714285714286,[302.5171885],36839.72834412557
267000,45000,0.6,[4.29859862],0.8671546405149129,1.4285714285714286,[224.22052697],36388.38845599006
268000,45000,0.6,[4.29859862],0.850296208769534,1.4285714285714286,[147.5178421],36267.45510724651
269000,45000,0.6,[4.29859862],0.8450850053564342,1.4285714285714286,[71.01823931],36229.93215307824
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
269500,45000,0.6,[4.29859862],0.843747769302237,1.4285714285714286,[32.79298164],36220.2670422627
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
269600,45000,0.6,[4.29859862],0.843747769302237,1.4285714285714286,[25.14953565],36220.2670422627
269700,45000,0.6,[4.29859862],0.8435248402585168,1.4285714285714286,[17.50652954],36218.653371834356
269800,45000,0.6,[4.29859862],0.8435248402585168,1.4285714285714286,[9.86368204],36218.653371834356
269900,45000,0.6,[4.29859862],0.8435248402585168,1.4285714285714286,[2.22083454],36218.653371834356
270000,45000,0.6,[0.],0.0,0.0,[0.],0.0
110000,50000,0.6,[4.30290152],1.6717000517852105,1.4285714285714286,[11893.4606664],40084.04584472802
170000,50000,0.6,[4.29859862],1.25564013573366,1.4285714285714286,[6499.37526513],38693.49227931423
230000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[1472.81837156],37345.415529425336
290000,50000,0.6,[0.],0.0,0.0,[0.],0.0
250000,50000,0.6,[0.],0.0,0.0,[0.],0.0
240000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[665.44935237],37345.415529425336
250000,50000,0.6,[0.],0.0,0.0,[0.],0.0
245000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[261.76484277],37345.415529425336
250000,50000,0.6,[0.],0.0,0.0,[0.],0.0
246000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[181.02794085],37345.415529425336
247000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[100.29103893],37345.415529425336
248000,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[19.55413701],37345.415529425336
249000,50000,0.6,[0.],0.0,0.0,[0.],0.0
248500,50000,0.6,[0.],0.0,0.0,[0.],0.0
248100,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[11.48044682],37345.415529425336
