power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar,chargeeffi,dischargeeffi
1800000,10000,0.6,[300.68882735],6.111037988052843,4.767251877628885,100,133135.17155218506,0.0,750573.2738765929,10858.112000134988,14381.593543716506,190.8471906259943,0.0,0.7745966692414833,0.7745966692414834
1750000,10000,0.6,[445.69211735],8.65576219466049,6.935430251183344,100,128846.54396931849,0.0,758225.3266731073,15576.871974510575,20642.027270552513,190.290301566831,0.0,0.7745966692414833,0.7745966692414834
1710000,10000,0.6,[509.40871447],9.919760842887012,7.92558893126044,100,127040.66688009912,0.0,761564.8799537624,17730.732103875675,23498.380622351757,189.8441465334836,0.0,0.7745966692414833,0.7745966692414834
1720000,10000,0.6,[492.22064246],9.572753638890987,7.652984659470364,100,127581.42906662673,0.0,760607.6080245641,17145.746173471463,22722.62540972813,189.90078620258404,0.0,0.7745966692414833,0.7745966692414834
1715000,10000,0.6,[499.86804869],9.72218268647525,7.769837265235493,100,127381.40105344742,0.0,760989.1109984961,17400.44541375726,23060.484493061667,189.8307658935558,0.0,0.7745966692414833,0.7745966692414834
1711000,10000,0.6,[509.40871447],9.919760842887012,7.92558893126044,100,127040.66688009912,0.0,761564.8799537624,17730.732103875675,23498.380622351757,189.8441465334836,0.0,0.7745966692414833,0.7745966692414834
1712000,10000,0.6,[509.40871447],9.919760842887012,7.92558893126044,100,127040.66688009912,0.0,761564.8799537624,17730.732103875675,23498.380622351757,189.8441465334836,0.0,0.7745966692414833,0.7745966692414834
1713000,10000,0.6,[503.74258987],9.820691999461072,7.849419343012739,100,127092.53317530915,0.0,761388.355750985,17556.242037578006,23266.66159818547,190.00119723090154,0.0,0.7745966692414833,0.7745966692414834
1714000,10000,0.6,[499.86804869],9.72218268647525,7.769837265235493,100,127381.40105344742,0.0,760989.1109984961,17400.44541375726,23060.484493061667,189.8307658935558,0.0,0.7745966692414833,0.7745966692414834
500000,20000,0.6,[1444.39806075],45.57248151054954,41.84702435740444,100,82489.088536127,0.0,837100.1684347581,62127.512754860494,81887.85771253126,190.0424040607698,0.0,0.7745966692414833,0.7745966692414834
700000,20000,0.6,[1255.44256667],37.403250792004,32.71978754322562,100,91253.20923169829,0.0,822490.0369640259,53770.665708792854,70886.37135049741,189.52172523035037,0.0,0.7745966692414833,0.7745966692414834
900000,20000,0.6,[934.81308645],28.036590453761075,22.798678052324803,100,103683.86180201313,0.0,801228.5042512334,41212.92457428708,54318.81654967845,189.68383770927568,0.0,0.7745966692414833,0.7745966692414834
1100000,20000,0.6,[589.33010962],17.654787338818778,14.123354579061495,100,118251.76864171738,0.0,776692.5581421175,27059.881093140535,35634.70619259788,189.15560665404948,0.0,0.7745966692414833,0.7745966692414834
1300000,20000,0.6,[276.62522228],7.648183556405328,6.392271703718944,100,130941.75464986367,0.0,753997.5096116905,12776.792195260603,16821.18500050881,191.20458891013382,0.0,0.7745966692414833,0.7745966692414834
1200000,20000,0.6,[423.72301465],12.737642585551328,10.184477807599645,100,124652.93820768184,0.0,765271.0606712025,19907.708180150847,26205.927602682088,190.11406844106463,0.0,0.7745966692414833,0.7745966692414834
1300000,20000,0.6,[276.62522228],7.648183556405328,6.392271703718944,100,130941.75464986367,0.0,753997.5096116905,12776.792195260603,16821.18500050881,191.20458891013382,0.0,0.7745966692414833,0.7745966692414834
1250000,20000,0.6,[352.43429372],10.180760782417494,8.277846809800986,100,128007.81451192904,0.0,759473.301486229,16412.002290526332,21605.916521173567,190.2949236311183,0.0,0.7745966692414833,0.7745966692414834
1210000,20000,0.6,[406.65520751],12.133228768648491,9.723248025240608,100,125524.86890269138,0.0,763821.0457716908,19080.866989678365,25117.677071202033,190.0563199468619,0.0,0.7745966692414833,0.7745966692414834
1220000,20000,0.6,[398.02630314],11.805352045161342,9.490905487250329,100,125885.90819960067,0.0,763159.4143053561,18650.530290211307,24551.50200390565,190.14515653939006,0.0,0.7745966692414833,0.7745966692414834
1230000,20000,0.6,[386.6751508],11.368705472592026,9.191670922348038,100,126275.85476798576,0.0,762372.7708902416,18082.49880750779,23804.22665320391,190.37385550870434,0.0,0.7745966692414833,0.7745966692414834
1240000,20000,0.6,[366.3399772],10.729754312749876,8.643204417782695,100,127582.46869182229,0.0,760393.6112970433,17121.140914341875,22538.610395808126,189.93096794639774,0.0,0.7745966692414833,0.7745966692414834
1235000,20000,0.6,[379.0059374],11.15970248950623,8.982055568421396,100,126902.81265445976,0.0,761501.659559459,17733.947573772595,23345.119583747353,190.0165854521474,0.0,0.7745966692414833,0.7745966692414834
1240000,20000,0.6,[366.3399772],10.729754312749876,8.643204417782695,100,127582.46869182229,0.0,760393.6112970433,17121.140914341875,22538.610395808126,189.93096794639774,0.0,0.7745966692414833,0.7745966692414834
1236000,20000,0.6,[379.0059374],11.15970248950623,8.982055568421396,100,126902.81265445976,0.0,761501.659559459,17733.947573772595,23345.119583747353,190.0165854521474,0.0,0.7745966692414833,0.7745966692414834
1237000,20000,0.6,[369.64266259],10.875471480684007,8.728652751423155,100,127546.73930184278,0.0,760550.9699738544,17295.575688669545,22767.94063146422,189.75332068311195,0.0,0.7745966692414833,0.7745966692414834
500000,30000,0.6,[804.57662845],31.776187018488173,31.10846063278467,100,103339.33170366554,0.0,802584.0078004949,43113.12298116559,56573.80057431408,187.71536612320253,0.0,0.7745966692414833,0.7745966692414834
700000,30000,0.6,[609.68986035],21.774074263867462,19.696972699059547,100,114047.58332462765,0.0,784046.7191210932,31777.856168822273,41729.194627673845,188.50475892239544,0.0,0.7745966692414833,0.7745966692414834
900000,30000,0.6,[285.33725838],10.714995997560194,8.946460188213448,100,128348.39970266612,0.0,758496.4786025692,15613.571472726124,20494.62707130206,190.88792413372448,0.0,0.7745966692414833,0.7745966692414834
800000,30000,0.6,[423.81417073],16.030396521099757,13.64295078593561,100,121565.63425017339,0.0,770356.4082592825,22917.37988781745,30084.88722419098,190.21376478868808,0.0,0.7745966692414833,0.7745966692414834
900000,30000,0.6,[285.33725838],10.714995997560194,8.946460188213448,100,128348.39970266612,0.0,758496.4786025692,15613.571472726124,20494.62707130206,190.88792413372448,0.0,0.7745966692414833,0.7745966692414834
850000,30000,0.6,[364.5550682],13.75487455268789,11.735348173165235,100,124574.29111938017,0.0,765245.1293729512,19899.551688631727,26118.60354162035,190.22554273024733,0.0,0.7745966692414833,0.7745966692414834
900000,30000,0.6,[285.33725838],10.714995997560194,8.946460188213448,100,128348.39970266612,0.0,758496.4786025692,15613.571472726124,20494.62707130206,190.88792413372448,0.0,0.7745966692414833,0.7745966692414834
860000,30000,0.6,[343.19096936],12.932776497782992,11.047619047619051,100,125489.96106914646,0.0,763556.6733187047,18788.705597520217,24659.548316838944,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
870000,30000,0.6,[328.71083485],12.38095238095238,10.581490786334463,100,126242.76834746628,0.0,762279.8886794474,18035.8983192004,23670.555187931375,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
880000,30000,0.6,[308.71808154],11.61904761904762,9.937906479126411,100,127288.73716284917,0.0,760506.0591764613,16989.92950381752,22296.55276311612,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
875000,30000,0.6,[324.62330893],12.223410994198431,10.449909732982562,100,126414.11779211176,0.0,761959.4563669194,17821.535853144196,23389.031642811173,190.53210695110093,0.0,0.7745966692414833,0.7745966692414834
880000,30000,0.6,[308.71808154],11.61904761904762,9.937906479126411,100,127288.73716284917,0.0,760506.0591764613,16989.92950381752,22296.55276311612,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
876000,30000,0.6,[324.62330893],12.223410994198431,10.449909732982562,100,126414.11779211176,0.0,761959.4563669194,17821.535853144196,23389.031642811173,190.53210695110093,0.0,0.7745966692414833,0.7745966692414834
877000,30000,0.6,[324.62330893],12.223410994198431,10.449909732982562,100,126414.11779211176,0.0,761959.4563669194,17821.535853144196,23389.031642811173,190.53210695110093,0.0,0.7745966692414833,0.7745966692414834
878000,30000,0.6,[318.7144582],11.999999999999986,10.259698632730423,100,126765.19537522129,0.0,761393.8972607888,17513.47129144537,22984.26918606203,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
500000,40000,0.6,[427.00360826],21.21228803792191,20.209863937241966,100,117032.87666628917,0.0,777558.0253627746,26930.963373876104,35261.08531877625,190.88549297310536,0.0,0.7745966692414833,0.7745966692414834
700000,40000,0.6,[148.48201021],6.9064960343032595,6.504713145627257,100,133786.24283029095,0.0,748860.9866884142,9639.899147352857,12615.955616236108,191.58870257043594,0.0,0.7745966692414833,0.7745966692414834
600000,40000,0.6,[286.26404809],13.717754583023037,12.860685553242789,100,126483.00985837892,0.0,762133.277223621,18286.94119565589,23937.53769268138,189.84600097332728,0.0,0.7745966692414833,0.7745966692414834
700000,40000,0.6,[148.48201021],6.9064960343032595,6.504713145627257,100,133786.24283029095,0.0,748860.9866884142,9639.899147352857,12615.955616236108,191.58870257043594,0.0,0.7745966692414833,0.7745966692414834
650000,40000,0.6,[217.88705063],10.285714285714278,9.690587497908714,100,130238.74316678551,0.0,755444.3854505637,14039.92349988117,18375.797154248932,190.47619047619048,0.0,0.7745966692414833,0.7745966692414834
610000,40000,0.6,[270.08395888],12.889382305025919,12.23945153015691,100,127025.08432796346,0.0,760932.8686392823,17336.30784918035,22691.236856294876,190.36995329683967,0.0,0.7745966692414833,0.7745966692414834
605000,40000,0.6,[278.26799915],13.307984790874514,12.561639951884803,100,126740.10956983636,0.0,761553.0559343125,17820.53681799635,23325.97351726324,190.11406844106463,0.0,0.7745966692414833,0.7745966692414834
610000,40000,0.6,[270.08395888],12.889382305025919,12.23945153015691,100,127025.08432796346,0.0,760932.8686392823,17336.30784918035,22691.236856294876,190.36995329683967,0.0,0.7745966692414833,0.7745966692414834
606000,40000,0.6,[277.96187743],13.292741938906023,12.547528517110266,100,126758.76197778742,0.0,761521.5084214249,17801.884410045288,23301.536918857535,190.11406844106463,0.0,0.7745966692414833,0.7745966692414834
607000,40000,0.6,[276.03372711],13.191377954582777,12.490699396456995,100,126770.4859835003,0.0,761434.8529051768,17693.960192432132,23159.897480882228,190.23761000770216,0.0,0.7745966692414833,0.7745966692414834
608000,40000,0.6,[276.03372711],13.191377954582777,12.490699396456995,100,126770.4859835003,0.0,761434.8529051768,17693.960192432132,23159.897480882228,190.23761000770216,0.0,0.7745966692414833,0.7745966692414834
609000,40000,0.6,[275.77651557],13.177813293725652,12.482663206068805,100,126771.51396834734,0.0,761423.6767385156,17679.328561965947,23140.703120825274,190.25507998680692,0.0,0.7745966692414833,0.7745966692414834
610000,40000,0.6,[270.08395888],12.889382305025919,12.23945153015691,100,127025.08432796346,0.0,760932.8686392823,17336.30784918035,22691.236856294876,190.36995329683967,0.0,0.7745966692414833,0.7745966692414834
500000,50000,0.6,[131.26330932],7.384733635037981,7.022878212239036,100,133688.8115345434,0.0,748739.2984197926,9348.758406961615,12220.709683722444,192.10149129702677,0.0,0.7745966692414833,0.7745966692414834
400000,50000,0.6,[256.28383133],14.910056699416927,14.485539200433905,100,125972.3100736192,0.0,762405.2279120005,17995.37362143248,23526.75616598852,190.8804928561743,0.0,0.7745966692414833,0.7745966692414834
500000,50000,0.6,[131.26330932],7.384733635037981,7.022878212239036,100,133688.8115345434,0.0,748739.2984197926,9348.758406961615,12220.709683722444,192.10149129702677,0.0,0.7745966692414833,0.7745966692414834
450000,50000,0.6,[195.09323504],11.062943403058485,10.707456978967485,100,129949.98046800362,0.0,755518.5126241415,13768.566377120658,17999.34886785953,191.20458891013382,0.0,0.7745966692414833,0.7745966692414834
410000,50000,0.6,[244.14413475],14.170985033230508,13.672330366779025,100,127023.72194744079,0.0,760777.2404255505,17157.670349709213,22431.26045279134,190.6026461322713,0.0,0.7745966692414833,0.7745966692414834
405000,50000,0.6,[250.42518622],14.524136461539214,14.106897653845586,100,126382.54538299046,0.0,761716.2583871117,17590.467097410878,22997.210326183817,190.87356076923203,0.0,0.7745966692414833,0.7745966692414834
410000,50000,0.6,[244.14413475],14.170985033230508,13.672330366779025,100,127023.72194744079,0.0,760777.2404255505,17157.670349709213,22431.26045279134,190.6026461322713,0.0,0.7745966692414833,0.7745966692414834
406000,50000,0.6,[248.76096395],14.44253834467925,13.977358677582764,100,126603.6508944672,0.0,761415.0582463878,17473.957657789426,22844.921469278885,190.73756390779874,0.0,0.7745966692414833,0.7745966692414834
500000,5000,0.6,[4430.6244966],53.48324811248483,62.77526957367448,100,57930.979196169246,0.0,885029.4828155806,92079.53968734608,134949.9164176207,183.3730562873176,0.0,0.8485281374238569,0.7071067811865476
700000,5000,0.6,[4146.1970123],47.30114610045891,54.68893877014749,100,63096.36251209216,0.0,875634.4967981115,86284.66784286301,126443.86770242585,184.1264326255736,0.0,0.8485281374238569,0.7071067811865476
900000,5000,0.6,[3739.93568724],42.214871519014565,47.08283850455274,100,70274.21684578461,0.0,863361.8505287322,79428.71327450452,116303.32303052352,183.74014408141414,0.0,0.8485281374238569,0.7071067811865476
1100000,5000,0.6,[3369.72819358],36.67146615948453,40.97858411466253,100,76761.45768788451,0.0,851670.5213676023,72357.19110586868,105887.12212768367,184.44192464167958,0.0,0.8485281374238569,0.7071067811865476
1300000,5000,0.6,[2867.2228882],29.991964240048617,33.522627974106236,100,86125.84608704378,0.0,835014.2990554088,62387.12350395623,91239.91298681195,185.1737382336875,0.0,0.8485281374238569,0.7071067811865476
1500000,5000,0.6,[2365.45751575],24.372667912000523,26.633062167809513,100,96534.36880189725,0.0,817250.6737850603,52284.52036961184,76426.55849411865,184.80336985438413,0.0,0.8485281374238569,0.7071067811865476
1700000,5000,0.6,[1843.40367745],18.648392110822442,20.1583589864575,100,106783.34071246658,0.0,799044.0795118933,41314.910379887195,60366.26927961413,185.67823491521509,0.0,0.8485281374238569,0.7071067811865476
1900000,5000,0.6,[1211.65390053],12.718374311549951,12.976163593079567,100,118575.21836077323,0.0,777646.8225246383,28008.218496635935,40924.73216091819,187.55137156663886,0.0,0.8485281374238569,0.7071067811865476
2100000,5000,0.6,[460.3486723],5.1753049573173815,5.113583571115839,100,132803.03922057495,0.0,751418.3306909964,11430.40994708454,16675.088160529023,190.53497274876338,0.0,0.8485281374238569,0.7071067811865476
2000000,5000,0.6,[800.64069218],8.787355499988738,8.798686979661795,100,125776.77132319467,0.0,764158.415352461,19347.28170710837,28241.110905695226,189.39393939393938,0.0,0.8485281374238569,0.7071067811865476
2100000,5000,0.6,[460.3486723],5.1753049573173815,5.113583571115839,100,132803.03922057495,0.0,751418.3306909964,11430.40994708454,16675.088160529023,190.53497274876338,0.0,0.8485281374238569,0.7071067811865476
2050000,5000,0.6,[660.25855093],7.335473915618528,7.292546423324154,100,128519.79319085888,0.0,759105.6959279522,16149.990855070824,23568.276288291818,189.97429011613903,0.0,0.8485281374238569,0.7071067811865476
2010000,5000,0.6,[774.27326439],8.520316838313192,8.495063850620925,100,126644.19434315771,0.0,762854.2159506094,18742.87828734765,27357.640547878513,189.0597854326014,0.0,0.8485281374238569,0.7071067811865476
2020000,5000,0.6,[751.71986597],8.236478178312566,8.254894153584445,100,126803.45413399997,0.0,762298.8435470643,18193.54800729131,26555.40565104472,189.5560038149082,0.0,0.8485281374238569,0.7071067811865476
2030000,5000,0.6,[742.19932814],8.142717819899064,8.143939393939405,100,127149.96860019412,0.0,761793.9728006733,17974.08443010893,26234.814871181192,189.39393939393938,0.0,0.8485281374238569,0.7071067811865476
2040000,5000,0.6,[707.28870945],7.779886148007577,7.7798861480075905,100,127659.57887656968,0.0,760712.6949664325,17182.736113942665,25078.257550310016,189.75332068311195,0.0,0.8485281374238569,0.7071067811865476
2035000,5000,0.6,[719.5705147],7.857998413236302,7.90294149574013,100,127314.41884840242,0.0,761230.2944893284,17420.520519433532,25426.344072289874,189.8908422768245,0.0,0.8485281374238569,0.7071067811865476
2031000,5000,0.6,[742.19932814],8.142717819899064,8.143939393939405,100,127149.96860019412,0.0,761793.9728006733,17974.08443010893,26234.814871181192,189.39393939393938,0.0,0.8485281374238569,0.7071067811865476
2032000,5000,0.6,[734.70203615],8.048385674151419,8.064092891292203,100,127204.35974599345,0.0,761607.2867420752,17790.629562062608,25966.89229774862,189.5585713581604,0.0,0.8485281374238569,0.7071067811865476
2033000,5000,0.6,[725.83320826],7.936796641046552,7.9696394686907,100,127268.8329669208,0.0,761386.2202377414,17573.482023591543,25649.762694281442,189.75332068311195,0.0,0.8485281374238569,0.7071067811865476
2034000,5000,0.6,[719.5705147],7.857998413236302,7.90294149574013,100,127314.41884840242,0.0,761230.2944893284,17420.520519433532,25426.344072289874,189.8908422768245,0.0,0.8485281374238569,0.7071067811865476
500000,10000,0.6,[2574.41050708],62.230919765166334,51.85909980430529,100,61398.15480051698,0.0,870949.0935327853,78966.03306641061,114817.1266348085,195.69471624266146,0.0,0.8485281374238569,0.7071067811865476
700000,10000,0.6,[2087.5880523],50.51627276929494,42.138699740028386,100,74208.63405253967,0.0,850564.0730824295,68731.51723809326,99705.64064670951,192.23023342183262,0.0,0.8485281374238569,0.7071067811865476
900000,10000,0.6,[1707.08754787],41.67080231653347,34.60218929442636,100,85134.29793398347,0.0,832976.3067504235,59587.8369031097,86293.98921916443,189.90724171117088,0.0,0.8485281374238569,0.7071067811865476
1100000,10000,0.6,[1531.21511532],33.352559773762316,27.10570262008116,100,92677.44596131548,0.0,819461.0851716099,50950.47536048565,73897.47246994816,191.3236151703906,0.0,0.8485281374238569,0.7071067811865476
1300000,10000,0.6,[1197.08347905],25.109305938631678,20.55653423806345,100,105076.38659891406,0.0,799655.8691310844,40593.155948464766,58824.56244766854,188.7018189119633,0.0,0.8485281374238569,0.7071067811865476
1500000,10000,0.6,[800.01344702],16.692187733314356,13.233712024100125,100,118250.86986500234,0.0,777409.44132496,27805.468420269233,40276.049564041066,188.21320602147478,0.0,0.8485281374238569,0.7071067811865476
1700000,10000,0.6,[404.58485832],7.664334669260995,6.031481755097261,100,130949.86190130717,0.0,754642.9771662779,13528.551931549971,19619.150839144677,190.21967256053182,0.0,0.8485281374238569,0.7071067811865476
1600000,10000,0.6,[605.92473663],12.02463461987996,9.547676776515821,100,124549.62143214174,0.0,766106.0553639034,20702.84068502962,30002.696980285284,189.23080172277025,0.0,0.8485281374238569,0.7071067811865476
1700000,10000,0.6,[404.58485832],7.664334669260995,6.031481755097261,100,130949.86190130717,0.0,754642.9771662779,13528.551931549971,19619.150839144677,190.21967256053182,0.0,0.8485281374238569,0.7071067811865476
1650000,10000,0.6,[517.37588783],10.014651662208458,7.998546224252418,100,127347.19114694244,0.0,761075.6476920656,17541.848663658235,25425.88047512528,189.69371912525284,0.0,0.8485281374238569,0.7071067811865476
1700000,10000,0.6,[404.58485832],7.664334669260995,6.031481755097261,100,130949.86190130717,0.0,754642.9771662779,13528.551931549971,19619.150839144677,190.21967256053182,0.0,0.8485281374238569,0.7071067811865476
1660000,10000,0.6,[489.88702419],9.42580325373599,7.452700194413924,100,128422.28819878343,0.0,759272.483311451,16504.077939559567,23927.517201129427,189.64610615898786,0.0,0.8485281374238569,0.7071067811865476
1655000,10000,0.6,[504.1879358],9.709658965615745,7.7527781015756965,100,127752.30598848456,0.0,760322.0885496533,17046.45814054297,24709.862883635597,189.80909855642864,0.0,0.8485281374238569,0.7071067811865476
1651000,10000,0.6,[517.37588783],10.014651662208458,7.998546224252418,100,127347.19114694244,0.0,761075.6476920656,17541.848663658235,25425.88047512528,189.69371912525284,0.0,0.8485281374238569,0.7071067811865476
1652000,10000,0.6,[511.26715775],9.871501579575424,7.886603730864493,100,127523.39404852706,0.0,760738.4341775882,17313.08334384205,25095.144628931248,189.76079720133927,0.0,0.8485281374238569,0.7071067811865476
500000,20000,0.6,[1485.16300869],43.60235605824527,39.05968979101496,100,85755.23977308988,0.0,831835.5557298489,59325.63379032758,85630.42978368167,189.44901854649774,0.0,0.8485281374238569,0.7071067811865476
700000,20000,0.6,[1153.70904073],32.70466913849638,29.356689963686257,100,98119.01316964395,0.0,811324.5357002191,47803.44576260366,68940.36102677311,188.38216009683669,0.0,0.8485281374238569,0.7071067811865476
900000,20000,0.6,[845.93312047],24.73531009191165,19.801726962415586,100,109795.58604355995,0.0,791307.4068697308,35873.956503818845,51740.65731468868,188.70181891196333,0.0,0.8485281374238569,0.7071067811865476
1100000,20000,0.6,[510.93335757],14.344987493867535,11.385199240986722,100,122807.77841533322,0.0,768600.633492831,22034.536575179118,31771.395336228627,189.75332068311195,0.0,0.8485281374238569,0.7071067811865476
1300000,20000,0.6,[110.11903474],2.9626983193893115,2.39595512474247,100,138720.76316857873,0.0,740676.7500104816,4863.861671387533,7010.009014410785,191.3804801475638,0.0,0.8485281374238569,0.7071067811865476
1200000,20000,0.6,[321.26162946],8.818785604070774,7.074569789674953,100,129708.9160062134,0.0,756083.194728054,14009.630838910896,20196.44744453307,191.20458891013382,0.0,0.8485281374238569,0.7071067811865476
1150000,20000,0.6,[418.01762942],11.542392387136749,9.205253978388686,100,126311.0846166297,0.0,762323.3576369062,18069.442856472073,26053.110444071248,190.34537950023338,0.0,0.8485281374238569,0.7071067811865476
