power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000,5000,0.4,[1264.57692872],24.566929133858267,17.79527559055117,60,144876.7553190716,0.0,780057.8569443809,30590.488775416565,54714.93287398466,157.48031496062993,0.0
700000,5000,0.4,[559.23174872],10.55561319393766,6.843807824049729,60,165720.07553478633,0.0,732532.1140639766,13905.048531621016,24876.936104057088,153.97717715033102,0.0
600000,5000,0.4,[990.89894183],17.701863354037272,12.310214355953642,60,154864.83915982643,0.0,758299.8984459599,23189.508666260517,41524.98381386462,155.27950310559007,0.0
700000,5000,0.4,[559.23174872],10.55561319393766,6.843807824049729,60,165720.07553478633,0.0,732532.1140639766,13905.048531621016,24876.936104057088,153.97717715033102,0.0
650000,5000,0.4,[778.41719947],14.39619189525898,9.532836099025976,60,160368.3807046926,0.0,745691.5849113052,18765.7489558379,33593.11287157747,154.38082576958027,0.0
700000,5000,0.4,[559.23174872],10.55561319393766,6.843807824049729,60,165720.07553478633,0.0,732532.1140639766,13905.048531621016,24876.936104057088,153.97717715033102,0.0
660000,5000,0.4,[730.87529958],13.614099512620388,8.95061728395062,60,161448.8622649232,0.0,742991.1852221448,17757.619216558305,31784.960969596024,154.320987654321,0.0
670000,5000,0.4,[700.15159458],13.04656663549261,8.574361409546968,60,161990.7760699768,0.0,741357.6498838983,17077.607905833822,30566.040517235837,154.43520032171122,0.0
665000,5000,0.4,[725.95861545],13.500935610349401,8.890405428427012,60,161440.49093425652,0.0,742815.4403314067,17642.594411594724,31579.145686574786,154.42304164673388,0.0
670000,5000,0.4,[700.15159458],13.04656663549261,8.574361409546963,60,161990.7760699768,0.0,741357.6498838983,17077.607905833815,30566.04051723583,154.43520032171122,0.0
666000,5000,0.4,[711.03406897],13.227250527000464,8.707632931163344,60,161712.16280690816,0.0,742014.4663919586,17312.922430868137,30988.153575445765,154.47101026875916,0.0
500000,10000,0.4,[271.99784462],9.83102918586789,6.421557938080706,60,169276.284612364,0.0,723642.4214765902,10798.369765516183,19069.927922496485,153.60983102918587,0.0
400000,10000,0.4,[472.52074661],18.309995736242023,12.298488886411839,60,160252.65641076048,0.0,745186.5901878285,18795.787578039308,33186.71240491274,154.45169156167367,0.0
500000,10000,0.4,[271.99784462],9.83102918586789,6.421557938080706,60,169276.284612364,0.0,723642.4214765902,10798.369765516183,19069.927922496485,153.60983102918587,0.0
450000,10000,0.4,[385.55280095],14.406912823447238,9.567901234567913,60,163900.58576535885,0.0,736077.8688935459,15305.895716122646,27028.454735532487,154.320987654321,0.0
410000,10000,0.4,[454.05651992],17.31158382514179,11.522560310468629,60,161181.8250584538,0.0,742937.6387470891,17947.171772378268,31694.8088144438,154.38507084387228,0.0
420000,10000,0.4,[444.50553359],16.86951564026441,11.265738124984447,60,161290.14308029567,0.0,742272.2911469622,17592.022913970413,31067.21097073459,154.58930640246615,0.0
430000,10000,0.4,[422.72213923],15.957712523646753,10.666394682724226,60,162342.5858506363,0.0,739917.6435252979,16763.02651571934,29600.89993449398,154.4044108171062,0.0
425000,10000,0.4,[435.28376439],16.48643845645745,11.013012531937017,60,161757.99442461587,0.0,741255.2906797975,17242.560767555795,30448.947621992855,154.49129768760935,0.0
421000,10000,0.4,[442.68254181],16.778446454044285,11.217446007123959,60,161256.30912316334,0.0,742200.3442444195,17524.456548282804,30947.94445392778,154.67343901197918,0.0
422000,10000,0.4,[440.29579549],16.692426584234937,11.15060957147568,60,161485.26013041733,0.0,741827.0590021679,17432.82333171563,30785.593911719796,154.5595054095827,0.0
500000,20000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,20000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
350000,20000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
310000,20000,0.4,[49.76218156],2.6682198252737983,1.7941217366245583,60,179442.5689406765,0.0,700604.0857342472,2607.959793057341,4578.513942910587,152.02148337983814,0.0
305000,20000,0.4,[57.31926425],3.1006652589846055,2.069574591760952,60,178992.5312394192,0.0,701666.1573879861,3002.0888207219114,5270.775118310717,152.06587796310413,0.0
301000,20000,0.4,[64.80849822],3.5007610350075744,2.3465568325105415,60,178431.97154141538,0.0,702821.2411485228,3384.9234357536943,5943.21833105962,152.20700152206993,0.0
500000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
350000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
310000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
305000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
301000,30000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
500000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
350000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
310000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
305000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
301000,40000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
500000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
350000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
310000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
305000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
301000,50000,0.4,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
500000,5000,0.5,[1921.15638358],34.78223589859061,27.6017466123283,60,118972.81860531852,0.0,810765.0480348093,49100.85919295208,79106.71217929228,164.168375028734,0.0
700000,5000,0.5,[1162.06099781],20.629355986971618,15.35715171360245,60,144555.87706316425,0.0,765125.5786268953,30912.22425582541,49687.44611221911,157.47957700649036,0.0
900000,5000,0.5,[416.07666333],7.380542717619534,5.351721633183924,60,168537.7298633174,0.0,720241.528711046,11793.906883451238,18902.434967549634,153.40077531088505,0.0
800000,5000,0.5,[779.70741881],13.617822951387959,10.097766286759878,60,157157.32453709422,0.0,741906.0812036806,21226.53867033188,34069.18800854354,155.00385122972438,0.0
900000,5000,0.5,[416.07666333],7.380542717619534,5.351721633183924,60,168537.7298633174,0.0,720241.528711046,11793.906883451238,18902.434967549634,153.40077531088505,0.0
850000,5000,0.5,[612.08457209],10.701743530117922,7.89473684210526,60,161670.3086088457,0.0,732737.4127255777,16959.4127533834,27205.487759851418,154.7987616099071,0.0
810000,5000,0.5,[736.88118681],12.89276674909263,9.531138975042222,60,158668.73719836146,0.0,739208.7972546198,20143.139832127028,32323.59560392945,154.64762568368855,0.0
820000,5000,0.5,[707.16659657],12.372022361937697,9.142731230774883,60,159248.4427952172,0.0,737820.608416158,19400.998362370607,31130.807364419852,154.7823999475726,0.0
830000,5000,0.5,[671.04390977],11.745800093478413,8.668730650154814,60,160142.4211224546,0.0,735930.278462532,18487.3002397745,29661.53832673921,154.7987616099071,0.0
840000,5000,0.5,[647.4601747],11.337447095507494,8.359133126934992,60,160744.0330959479,0.0,734672.9744891116,17885.68826628119,28694.381424108135,154.7987616099071,0.0
850000,5000,0.5,[612.08457209],10.701743530117922,7.89473684210526,60,161670.3086088457,0.0,732737.4127255777,16959.4127533834,27205.487759851418,154.7987616099071,0.0
845000,5000,0.5,[636.25744849],11.136338578328958,8.211909781407982,60,161052.3978055279,0.0,734045.2605595767,17592.720225809822,28223.368146857134,154.78598687789548,0.0
850000,5000,0.5,[612.08457209],10.701743530117922,7.89473684210526,60,161670.3086088457,0.0,732737.4127255777,16959.4127533834,27205.487759851418,154.7987616099071,0.0
846000,5000,0.5,[636.25744849],11.136338578328958,8.211909781407982,60,161052.3978055279,0.0,734045.2605595767,17592.720225809822,28223.368146857134,154.78598687789548,0.0
847000,5000,0.5,[632.1991508],11.065010413701978,8.157400868211958,60,161283.9574882711,0.0,733691.2571166961,17480.89291416366,28043.159630100814,154.6866440302256,0.0
500000,10000,0.5,[552.97820212],17.809833859443486,14.545297910101437,60,155479.7103777204,0.0,744979.9366692951,23137.44616188657,36613.148622232286,154.8092429164829,0.0
700000,10000,0.5,[135.22620706],4.122137404580158,3.207145379133084,60,175346.20551640968,0.0,706866.1372077302,5887.992956872771,9307.950523855961,152.67175572519082,0.0
600000,10000,0.5,[355.56576266],10.68979442840756,8.909370199692788,60,165110.78438648273,0.0,726687.5659969606,14963.869991397494,23663.246442185253,153.60983102918587,0.0
550000,10000,0.5,[456.07631431],14.263976177444079,11.691147443507626,60,160968.3136856864,0.0,735252.1004175415,19142.256868007633,30278.977670181208,153.5806131417259,0.0
600000,10000,0.5,[355.56576266],10.68979442840756,8.909370199692788,60,165110.78438648273,0.0,726687.5659969606,14963.869991397494,23663.246442185253,153.60983102918587,0.0
560000,10000,0.5,[429.27019918],13.173392372546417,10.935457834359651,60,162153.1702998666,0.0,732839.4134998287,17983.28547471982,28442.97636493465,153.55955545800057,0.0
570000,10000,0.5,[409.39627979],12.51540680428008,10.368291439754032,60,163063.56039099002,0.0,731070.8853433172,17171.976179544166,27158.78608757798,153.4789530141198,0.0
565000,10000,0.5,[428.04280359],13.12588985638202,10.906298003072195,60,162139.72030312318,0.0,732801.6903342311,17934.934074757013,28366.41900931632,153.60983102918587,0.0
570000,10000,0.5,[409.39627979],12.51540680428008,10.368291439754032,60,163063.56039099002,0.0,731070.8853433172,17171.976179544166,27158.78608757798,153.4789530141198,0.0
566000,10000,0.5,[425.98834981],13.056835637480788,10.84855241096438,60,162223.15636574567,0.0,732629.9889776191,17851.498012134525,28234.34104269172,153.60983102918587,0.0
567000,10000,0.5,[422.5777233],12.942197794181551,10.752688172043023,60,162361.84011327528,0.0,732344.6013081479,17712.814264604876,28014.81206617534,153.60983102918587,0.0
568000,10000,0.5,[418.26043684],12.812434818402835,10.618221740429556,60,162692.95854733305,0.0,731823.9048213714,17533.539496440924,27731.079127034925,153.486305875378,0.0
569000,10000,0.5,[414.74785519],12.69473212577341,10.519182363803509,60,162839.7252743363,0.0,731525.6833685484,17390.354448223836,27504.433147006497,153.48339217186364,0.0
500000,20000,0.5,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,20000,0.5,[99.7141679],4.427480916030532,3.397078293387977,60,175806.4772594277,0.0,705868.5608280677,5427.72121385477,8540.584077961725,152.67175572519082,0.0
350000,20000,0.5,[190.30814099],8.71178678836634,6.927990718563609,60,170112.47592637857,0.0,716661.6672672576,10304.94207099545,16214.68097279353,153.33115202872546,0.0
310000,20000,0.5,[254.81660379],12.000460616242108,9.969451411360916,60,166204.45112799952,0.0,724256.4564558835,13838.445422438846,21768.733081785853,153.63574844477657,0.0
305000,20000,0.5,[257.16234251],12.135176651305684,10.068644080683676,60,166111.88564512745,0.0,724479.1626576274,13962.768732752762,21964.474642698173,153.60983102918587,0.0
301000,20000,0.5,[268.72308341],12.726747151664949,10.582015456589327,60,165283.30143696323,0.0,725946.422644832,14572.794822175587,22925.014541516164,153.7881952955866,0.0
500000,30000,0.5,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
400000,30000,0.5,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
350000,30000,0.5,[0.],0.0,0.0,60,182399.39301972688,0.0,693600.6069802732,0.0,0.0,151.74506828528072,0.0
