power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge,Wind,Solar
0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000,1000,0.4,[3477.48433457],79.15394349518401,37.46708270238708,60,89080.60948316778,308477.3156660911,589869.1343542186,70331.88907427763,125053.95831961514,192.89648919773606,174.33851465356184
130000,1000,0.4,[4209.28715208],102.44018256495103,47.526629601975536,60,75016.09750806278,344831.25737961126,586162.7224666965,81720.73227368084,145675.22561827386,191.58087387001927,188.42609900090218
80000,1000,0.4,[4447.81686005],114.71125452234281,54.7090041484319,60,69267.50706834983,361780.79559670907,583019.2908195748,86841.56656028028,154742.2063454793,190.47619047619048,195.16964896841694
40000,1000,0.4,[4381.14080247],129.57000834063737,60.44567578796347,60,64901.99753934479,374342.2993289087,580735.3491143689,90671.94727555923,161445.20417043864,189.75332068311195,200.48927924046603
50000,1000,0.4,[4512.91567614],125.20754535928546,59.03760447549494,60,66214.87488702744,371542.88212224207,580836.9813709276,89719.06474698137,159836.7556627306,189.75332068311195,198.93696492917795
60000,1000,0.4,[4508.66954734],120.57447948219186,56.94508181170879,60,67726.53575818813,367008.3837249203,581756.5358058289,88371.50023469048,157462.5003330285,190.04793055970805,196.98698934619063
70000,1000,0.4,[4479.11766312],117.40084859733108,55.68246294552473,60,68602.01771588708,364378.19617022446,582222.0018620702,87559.1723007679,156016.57795374148,190.20402169302687,196.0745161897253
65000,1000,0.4,[4500.80079815],119.53607896038503,56.59751863618512,60,67952.48159321946,366153.12183607416,582006.3358041475,88131.0618509508,157035.9587117719,190.13141334915954,196.69630337497907
70000,1000,0.4,[4479.11766312],117.40084859733108,55.68246294552473,60,68602.01771588708,364378.19617022446,582222.0018620702,87559.1723007679,156016.57795374148,190.20402169302687,196.0745161897253
66000,1000,0.4,[4494.65166949],119.17332217512325,56.28460100876633,60,68191.43135144518,365695.037543153,581955.543823895,87961.33940191593,156733.4710287863,190.11406844106463,196.48152527880367
67000,1000,0.4,[4493.49242842],119.0105769865091,56.24640250528598,60,68214.92158932748,365608.0859647186,581976.5098099882,87934.88565547102,156686.03260521448,190.1210463049706,196.4647796984194
68000,1000,0.4,[4492.12364305],118.64198633107475,56.229123526171065,60,68208.9917460314,365443.7563495849,582095.653854225,87902.65454255398,156628.68845127398,190.16116365036206,196.45587537116072
69000,1000,0.4,[4489.00389956],118.37959082664993,56.070396743267786,60,68328.08627708386,365139.4773262162,582126.3938729382,87804.92476835672,156455.1872942721,190.17144266983638,196.32500414429424
70000,1000,0.4,[4479.11766312],117.40084859733108,55.68246294552473,60,68602.01771588708,364378.19617022446,582222.0018620702,87559.1723007679,156016.57795374148,190.20402169302687,196.0745161897253
230000,2000,0.4,[2438.14634082],72.60311343756926,34.85528276029905,60,97923.56933612643,299698.8402140295,580143.7540902856,65091.21565594506,114801.36697051887,190.11406844106463,171.78468516087233
130000,2000,0.4,[2780.18679763],95.55411619923571,44.03782628408575,60,85727.35251431719,339454.5580537561,570139.097398362,76312.07490973876,134599.6529104539,186.54057905304748,187.83599974091587
80000,2000,0.4,[3127.00924382],111.31247469466007,49.721510171534185,60,77235.06528537897,359728.0068411614,569227.0513349406,82999.50973356784,146678.9267453461,186.21662899431783,196.1461199560741
40000,2000,0.4,[3353.7679791],127.20578383090569,55.60178363254885,60,70828.8339318789,375775.90985033225,568027.0296657023,88229.94800605191,156085.60943498122,185.87360594795538,202.6826569624596
50000,2000,0.4,[3298.82427115],122.1736140246883,54.060179365492026,60,72372.0923447756,371713.5597326174,568414.2085123234,86911.81526996566,153711.90590443014,185.99117665792699,201.13977928164954
45000,2000,0.4,[3321.71959038],124.51925283399879,54.74271466097736,60,71688.9753159604,373770.1144910736,568045.5444280395,87537.17319934552,154833.47052393184,185.87360594795538,201.93675707926016
41000,2000,0.4,[3353.02830158],126.98808323603899,55.58216949477054,60,70842.78232700856,375731.15214839205,568030.2536588847,88213.50679531247,156055.31826535083,185.87360594795538,202.6937867960568
42000,2000,0.4,[3349.01392723],126.24301460403947,55.47540557132731,60,70935.62503021903,375481.17963657505,568041.2129123851,88125.08679600757,155893.9150571839,185.87360594795538,202.6740404665145
43000,2000,0.4,[3338.97945433],125.42519072415911,55.204460966542754,60,71207.88885918571,374848.4176553675,568046.7134020979,87906.84423439695,155499.51379299583,185.87360594795538,202.43284825236628
44000,2000,0.4,[3339.01405239],125.13730896941993,55.204460966542754,60,71194.35749615531,374855.83364146797,568052.2374248568,87907.4336590035,155499.5124654149,185.87360594795538,202.49063095419086
45000,2000,0.4,[3321.71959038],124.51925283399879,54.74271466097736,60,71688.9753159604,373770.1144910736,568045.5444280395,87537.17319934552,154833.47052393184,185.87360594795538,201.93675707926016
230000,5000,0.4,[1435.54392257],61.27511432179965,28.20426203355,60,115628.03593734906,286212.5438340672,558871.8274654589,54836.58974060859,96012.62874878968,184.03146656008607,168.8013976855074
130000,5000,0.4,[1681.4730145],80.20891397597849,37.57317670730168,60,103990.46094101513,317966.48289967125,554369.2892545307,65002.35430425515,113749.52616899544,182.00240027025748,180.66217801466246
80000,5000,0.4,[1863.15629741],95.81566242447616,44.279917966926135,60,94496.49351374587,342696.0326161318,551150.4393459213,72732.64527414135,127335.89126589455,180.90935725023982,191.45376567623188
40000,5000,0.4,[2011.20559685],109.35668095645768,49.00952777035727,60,88315.24943101658,356532.13773260947,551086.674611427,77539.71939035378,135866.09183377458,180.8923680024891,196.88186909664208
